date_day,tot
2020-01-01,11
2020-01-02,203
2020-01-03,121
2020-01-04,81
2020-01-05,188
2020-01-06,95
2020-01-07,201
2020-01-08,231
2020-01-09,279
2020-01-10,87
2020-01-11,124
2020-01-12,143
2020-01-13,226
2020-01-14,157
2020-01-15,131
2020-01-16,209
2020-01-17,70
2020-01-18,204
2020-01-19,208
2020-01-20,134
2020-01-21,200
2020-01-22,126
2020-01-23,158
2020-01-24,59
2020-01-25,115
2020-01-26,92
2020-01-27,304
2020-01-28,137
2020-01-29,269
2020-01-30,221
2020-01-31,122
2020-02-01,131
2020-02-02,132
2020-02-03,220
2020-02-04,195
2020-02-05,212
2020-02-06,100
2020-02-07,206
2020-02-08,243
2020-02-09,134
2020-02-10,268
2020-02-11,126
2020-02-12,242
2020-02-13,257
2020-02-14,162
2020-02-15,177
2020-02-16,226
2020-02-17,221
2020-02-18,170
2020-02-19,175
2020-02-20,254
2020-02-21,97
2020-02-22,285
2020-02-23,242
2020-02-24,333
2020-02-25,177
2020-02-26,326
2020-02-27,293
2020-02-28,131
2020-02-29,261
2020-03-01,102
2020-03-02,144
2020-03-03,246
2020-03-04,170
2020-03-05,203
2020-03-06,78
2020-03-07,177
2020-03-08,81
2020-03-09,106
2020-03-10,172
2020-03-11,172
2020-03-12,169
2020-03-13,151
2020-03-14,74
2020-03-15,173
2020-03-16,237
2020-03-17,235
2020-03-18,261
2020-03-19,231
2020-03-20,131
2020-03-21,169
2020-03-22,155
2020-03-23,233
2020-03-24,109
2020-03-25,204
2020-03-26,220
2020-03-27,162
2020-03-28,203
2020-03-29,91
2020-03-30,173
2020-03-31,148
2020-04-01,152
2020-04-02,151
2020-04-03,181
2020-04-04,71
2020-04-05,145
2020-04-06,288
2020-04-07,124
2020-04-08,179
2020-04-09,189
2020-04-10,151
2020-04-11,97
2020-04-12,149
2020-04-13,196
2020-04-14,154
2020-04-15,147
2020-04-16,222
2020-04-17,62
2020-04-18,140
2020-04-19,165
2020-04-20,133
2020-04-21,234
2020-04-22,180
2020-04-23,189
2020-04-24,119
2020-04-25,145
2020-04-26,153
2020-04-27,209
2020-04-28,141
2020-04-29,139
2020-04-30,126
2020-05-01,107
2020-05-02,160
2020-05-03,229
2020-05-04,176
2020-05-05,168
2020-05-06,159
2020-05-07,249
2020-05-08,158
2020-05-09,178
2020-05-10,161
2020-05-11,160
2020-05-12,207
2020-05-13,258
2020-05-14,251
2020-05-15,159
2020-05-16,171
2020-05-17,125
2020-05-18,201
2020-05-19,172
2020-05-20,184
2020-05-21,94
2020-05-22,98
2020-05-23,189
2020-05-24,191
2020-05-25,247
2020-05-26,221
2020-05-27,261
2020-05-28,264
2020-05-29,148
2020-05-30,161
2020-05-31,182
2020-06-01,173
2020-06-02,89
2020-06-03,101
2020-06-04,210
2020-06-05,113
2020-06-06,158
2020-06-07,128
2020-06-08,234
2020-06-09,194
2020-06-10,119
2020-06-11,98
2020-06-12,58
2020-06-13,117
2020-06-14,148
2020-06-15,190
2020-06-16,146
2020-06-17,106
2020-06-18,185
2020-06-19,129
2020-06-20,56
2020-06-21,167
2020-06-22,151
2020-06-23,169
2020-06-24,74
2020-06-25,206
2020-06-26,117
2020-06-27,179
2020-06-28,128
2020-06-29,226
2020-06-30,265
2020-07-01,127
2020-07-02,190
2020-07-03,115
2020-07-04,155
2020-07-05,88
2020-07-06,233
2020-07-07,214
2020-07-08,221
2020-07-09,246
2020-07-10,119
2020-07-11,267
2020-07-12,114
2020-07-13,224
2020-07-14,157
2020-07-15,209
2020-07-16,143
2020-07-17,117
2020-07-18,236
2020-07-19,160
2020-07-20,271
2020-07-21,166
2020-07-22,311
2020-07-23,258
2020-07-24,68
2020-07-25,197
2020-07-26,204
2020-07-27,217
2020-07-28,128
2020-07-29,138
2020-07-30,200
2020-07-31,186
2020-08-01,117
2020-08-02,161
2020-08-03,276
2020-08-04,132
2020-08-05,198
2020-08-06,165
2020-08-07,199
2020-08-08,212
2020-08-09,139
2020-08-10,319
2020-08-11,208
2020-08-12,129
2020-08-13,240
2020-08-14,153
2020-08-15,135
2020-08-16,160
2020-08-17,319
2020-08-18,200
2020-08-19,238
2020-08-20,110
2020-08-21,69
2020-08-22,168
2020-08-23,157
2020-08-24,132
2020-08-25,91
2020-08-26,162
2020-08-27,183
2020-08-28,130
2020-08-29,235
2020-08-30,147
2020-08-31,194
2020-09-01,98
2020-09-02,144
2020-09-03,190
