date_day,tot
2020-01-01,25
2020-01-02,127
2020-01-03,85
2020-01-04,115
2020-01-05,76
2020-01-06,132
2020-01-07,46
2020-01-08,49
2020-01-09,104
2020-01-10,26
2020-01-11,142
2020-01-12,155
2020-01-13,75
2020-01-14,33
2020-01-15,79
2020-01-16,141
2020-01-17,61
2020-01-18,146
2020-01-19,105
2020-01-20,36
2020-01-21,31
2020-01-22,79
2020-01-23,144
2020-01-24,86
2020-01-25,105
2020-01-26,112
2020-01-27,146
2020-01-28,164
2020-01-29,66
2020-01-30,129
2020-01-31,55
2020-02-01,105
2020-02-02,141
2020-02-03,132
2020-02-04,101
2020-02-05,122
2020-02-06,28
2020-02-07,101
2020-02-08,74
2020-02-09,48
2020-02-10,49
2020-02-11,99
2020-02-12,106
2020-02-13,52
2020-02-14,77
2020-02-15,234
2020-02-16,183
2020-02-17,169
2020-02-18,80
2020-02-19,96
2020-02-20,159
2020-02-21,143
2020-02-22,98
2020-02-23,87
2020-02-24,160
2020-02-25,203
2020-02-26,105
2020-02-27,182
2020-02-28,91
2020-02-29,106
2020-03-01,140
2020-03-02,120
2020-03-03,102
2020-03-04,130
2020-03-05,132
2020-03-06,78
2020-03-07,192
2020-03-08,67
2020-03-09,176
2020-03-10,106
2020-03-11,140
2020-03-12,156
2020-03-13,142
2020-03-14,193
2020-03-15,162
2020-03-16,126
2020-03-17,79
2020-03-18,111
2020-03-19,98
2020-03-20,101
2020-03-21,194
2020-03-22,105
2020-03-23,227
2020-03-24,113
2020-03-25,62
2020-03-26,52
2020-03-27,74
2020-03-28,130
2020-03-29,73
2020-03-30,130
2020-03-31,92
2020-04-01,123
2020-04-02,110
2020-04-03,54
2020-04-04,132
2020-04-05,51
2020-04-06,183
2020-04-07,111
2020-04-08,60
2020-04-09,154
2020-04-10,84
2020-04-11,44
2020-04-12,105
2020-04-13,134
2020-04-14,35
2020-04-15,99
2020-04-16,156
2020-04-17,98
2020-04-18,73
2020-04-19,51
2020-04-20,112
2020-04-21,59
2020-04-22,114
2020-04-23,130
2020-04-24,123
2020-04-25,244
2020-04-26,103
2020-04-27,71
2020-04-28,71
2020-04-29,120
2020-04-30,112
2020-05-01,190
2020-05-02,93
2020-05-03,116
2020-05-04,140
2020-05-05,56
2020-05-06,185
2020-05-07,95
2020-05-08,109
2020-05-09,107
2020-05-10,107
2020-05-11,152
2020-05-12,131
2020-05-13,250
2020-05-14,93
2020-05-15,56
2020-05-16,88
2020-05-17,134
2020-05-18,150
2020-05-19,104
2020-05-20,40
2020-05-21,220
2020-05-22,149
2020-05-23,113
2020-05-24,126
2020-05-25,210
2020-05-26,112
2020-05-27,143
2020-05-28,141
2020-05-29,84
2020-05-30,168
2020-05-31,77
2020-06-01,133
2020-06-02,65
2020-06-03,132
2020-06-04,61
2020-06-05,67
2020-06-06,80
2020-06-07,75
2020-06-08,95
2020-06-09,73
2020-06-10,85
2020-06-11,169
2020-06-12,60
2020-06-13,104
2020-06-14,124
2020-06-15,216
2020-06-16,66
2020-06-17,78
2020-06-18,66
2020-06-19,22
2020-06-20,57
2020-06-21,76
2020-06-22,67
2020-06-23,89
2020-06-24,107
2020-06-25,197
2020-06-26,87
2020-06-27,125
2020-06-28,123
2020-06-29,86
2020-06-30,89
2020-07-01,122
2020-07-02,105
2020-07-03,38
2020-07-04,172
2020-07-05,105
2020-07-06,86
2020-07-07,136
2020-07-08,91
2020-07-09,127
2020-07-10,125
2020-07-11,124
2020-07-12,88
2020-07-13,144
2020-07-14,146
2020-07-15,192
2020-07-16,110
2020-07-17,97
2020-07-18,63
2020-07-19,92
2020-07-20,122
2020-07-21,117
2020-07-22,129
2020-07-23,155
2020-07-24,106
2020-07-25,88
2020-07-26,144
2020-07-27,138
2020-07-28,93
2020-07-29,186
2020-07-30,193
2020-07-31,29
2020-08-01,189
2020-08-02,68
2020-08-03,177
2020-08-04,156
2020-08-05,86
2020-08-06,69
2020-08-07,48
2020-08-08,234
2020-08-09,50
2020-08-10,191
2020-08-11,109
2020-08-12,100
2020-08-13,156
2020-08-14,73
2020-08-15,266
2020-08-16,112
2020-08-17,148
2020-08-18,139
2020-08-19,83
2020-08-20,138
2020-08-21,51
2020-08-22,143
2020-08-23,93
2020-08-24,204
2020-08-25,97
2020-08-26,131
2020-08-27,190
2020-08-28,84
2020-08-29,88
2020-08-30,90
2020-08-31,29
2020-09-01,83
2020-09-02,198
2020-09-03,194
2020-09-04,62
2020-09-05,129
2020-09-06,85
2020-09-07,76
2020-09-08,91
2020-09-09,95
2020-09-10,111
2020-09-11,110
2020-09-12,115
2020-09-13,74
2020-09-14,106
2020-09-15,68
2020-09-16,110
2020-09-17,109
2020-09-18,14
2020-09-19,84
2020-09-20,75
2020-09-21,83
2020-09-22,87
2020-09-23,83
2020-09-24,182
2020-09-25,66
2020-09-26,31
2020-09-27,67
2020-09-28,165
2020-09-29,130
2020-09-30,68
2020-10-01,113
2020-10-02,73
2020-10-03,167
2020-10-04,108
2020-10-05,99
2020-10-06,80
2020-10-07,209
2020-10-08,98
2020-10-09,143
2020-10-10,128
2020-10-11,62
2020-10-12,252
2020-10-13,159
2020-10-14,75
2020-10-15,90
2020-10-16,92
2020-10-17,135
2020-10-18,40
2020-10-19,97
2020-10-20,137
2020-10-21,74
2020-10-22,142
2020-10-23,42
2020-10-24,229
2020-10-25,109
2020-10-26,114
2020-10-27,59
2020-10-28,58
2020-10-29,50
2020-10-30,61
2020-10-31,131
2020-11-01,68
2020-11-02,182
2020-11-03,69
2020-11-04,77
2020-11-05,81
2020-11-06,47
2020-11-07,129
2020-11-08,89
2020-11-09,100
2020-11-10,79
2020-11-11,106
2020-11-12,113
2020-11-13,79
2020-11-14,205
2020-11-15,89
2020-11-16,112
2020-11-17,34
2020-11-18,119
2020-11-19,103
2020-11-20,86
2020-11-21,75
2020-11-22,79
2020-11-23,144
2020-11-24,106
2020-11-25,69
2020-11-26,111
2020-11-27,92
2020-11-28,133
2020-11-29,51
2020-11-30,127
2020-12-01,89
2020-12-02,62
2020-12-03,170
2020-12-04,69
2020-12-05,62
2020-12-06,84
2020-12-07,158
2020-12-08,130
2020-12-09,68
2020-12-10,116
2020-12-11,80
2020-12-12,168
2020-12-13,179
2020-12-14,161
2020-12-15,153
2020-12-16,139
2020-12-17,32
2020-12-18,105
2020-12-19,77
2020-12-20,112
2020-12-21,117
2020-12-22,155
2020-12-23,157
2020-12-24,161
2020-12-25,126
2020-12-26,144
2020-12-27,142
2020-12-28,169
2020-12-29,73
2020-12-30,76
2020-12-31,91
2021-01-01,57
2021-01-02,71
2021-01-03,55
2021-01-04,84
2021-01-05,72
2021-01-06,67
2021-01-07,86
2021-01-08,31
2021-01-09,88
2021-01-10,14
2021-01-11,109
2021-01-12,72
2021-01-13,65
2021-01-14,97
2021-01-15,57
2021-01-16,54
2021-01-17,21
2021-01-18,76
2021-01-19,25
2021-01-20,97
2021-01-21,72
2021-01-22,29
2021-01-23,118
2021-01-24,120
2021-01-25,88
2021-01-26,45
2021-01-27,63
2021-01-28,73
2021-01-29,64
2021-01-30,88
2021-01-31,50
2021-02-01,186
2021-02-02,91
2021-02-03,223
2021-02-04,89
2021-02-05,67
2021-02-06,107
2021-02-07,62
2021-02-08,77
2021-02-09,91
2021-02-10,22
2021-02-11,128
2021-02-12,62
2021-02-13,210
2021-02-14,65
2021-02-15,189
2021-02-16,92
2021-02-17,61
2021-02-18,135
2021-02-19,52
2021-02-20,113
2021-02-21,128
2021-02-22,111
2021-02-23,93
2021-02-24,73
2021-02-25,133
2021-02-26,53
2021-02-27,145
2021-02-28,130
2021-03-01,78
2021-03-02,137
2021-03-03,102
2021-03-04,63
2021-03-05,40
2021-03-06,122
2021-03-07,79
2021-03-08,101
2021-03-09,102
2021-03-10,139
2021-03-11,101
2021-03-12,70
2021-03-13,140
2021-03-14,93
2021-03-15,85
2021-03-16,125
2021-03-17,87
2021-03-18,94
2021-03-19,91
2021-03-20,63
2021-03-21,120
2021-03-22,126
2021-03-23,102
2021-03-24,88
2021-03-25,165
2021-03-26,103
2021-03-27,154
2021-03-28,81
2021-03-29,124
2021-03-30,144
2021-03-31,120
2021-04-01,130
2021-04-02,34
2021-04-03,70
2021-04-04,66
2021-04-05,89
2021-04-06,59
2021-04-07,47
2021-04-08,47
2021-04-09,48
2021-04-10,35
2021-04-11,89
2021-04-12,91
2021-04-13,47
2021-04-14,67
2021-04-15,57
2021-04-16,25
2021-04-17,60
2021-04-18,48
2021-04-19,85
2021-04-20,59
2021-04-21,60
2021-04-22,146
2021-04-23,58
2021-04-24,74
2021-04-25,67
2021-04-26,107
2021-04-27,75
2021-04-28,62
2021-04-29,75
2021-04-30,21
2021-05-01,35
2021-05-02,117
2021-05-03,82
2021-05-04,108
2021-05-05,61
2021-05-06,111
2021-05-07,50
2021-05-08,58
