date_day,tot
2020-01-01,15
2020-01-02,23
2020-01-03,58
2020-01-04,27
2020-01-05,58
2020-01-06,51
2020-01-07,83
2020-01-08,66
2020-01-09,57
2020-01-10,57
2020-01-11,22
2020-01-12,52
2020-01-13,67
2020-01-14,22
2020-01-15,65
2020-01-16,64
2020-01-17,69
2020-01-18,25
2020-01-19,74
2020-01-20,87
2020-01-21,47
2020-01-22,71
2020-01-23,49
2020-01-24,46
2020-01-25,65
2020-01-26,74
2020-01-27,36
2020-01-28,69
2020-01-29,80
2020-01-30,35
2020-01-31,66
2020-02-01,83
2020-02-02,104
2020-02-03,126
2020-02-04,94
2020-02-05,34
2020-02-06,126
2020-02-07,122
2020-02-08,80
2020-02-09,57
2020-02-10,89
2020-02-11,83
2020-02-12,165
2020-02-13,111
2020-02-14,75
2020-02-15,96
2020-02-16,164
2020-02-17,91
2020-02-18,40
2020-02-19,55
2020-02-20,137
2020-02-21,77
2020-02-22,67
2020-02-23,53
2020-02-24,150
2020-02-25,80
2020-02-26,121
2020-02-27,75
2020-02-28,77
2020-02-29,76
2020-03-01,44
2020-03-02,92
2020-03-03,56
2020-03-04,90
2020-03-05,33
2020-03-06,54
2020-03-07,36
2020-03-08,92
2020-03-09,65
2020-03-10,21
2020-03-11,60
2020-03-12,63
2020-03-13,89
2020-03-14,35
2020-03-15,47
2020-03-16,130
2020-03-17,41
2020-03-18,37
2020-03-19,29
2020-03-20,70
2020-03-21,70
2020-03-22,57
2020-03-23,30
2020-03-24,72
2020-03-25,87
2020-03-26,29
2020-03-27,69
2020-03-28,39
2020-03-29,39
2020-03-30,76
2020-03-31,16
2020-04-01,130
2020-04-02,109
2020-04-03,124
2020-04-04,67
2020-04-05,57
2020-04-06,125
2020-04-07,73
2020-04-08,96
2020-04-09,39
2020-04-10,64
2020-04-11,71
2020-04-12,171
2020-04-13,78
2020-04-14,115
2020-04-15,111
2020-04-16,101
2020-04-17,63
2020-04-18,51
2020-04-19,44
2020-04-20,172
2020-04-21,129
2020-04-22,135
2020-04-23,43
2020-04-24,132
2020-04-25,75
2020-04-26,105
2020-04-27,91
2020-04-28,102
2020-04-29,145
2020-04-30,93
2020-05-01,41
2020-05-02,22
2020-05-03,57
2020-05-04,121
2020-05-05,29
2020-05-06,57
2020-05-07,76
2020-05-08,60
2020-05-09,22
2020-05-10,41
2020-05-11,92
2020-05-12,43
2020-05-13,101
2020-05-14,3
2020-05-15,31
2020-05-16,42
2020-05-17,80
2020-05-18,45
2020-05-19,41
2020-05-20,62
2020-05-21,75
2020-05-22,56
2020-05-23,23
2020-05-24,41
2020-05-25,45
2020-05-26,47
2020-05-27,59
2020-05-28,46
2020-05-29,93
2020-05-30,49
2020-05-31,37
2020-06-01,160
2020-06-02,105
2020-06-03,102
2020-06-04,90
2020-06-05,37
2020-06-06,83
2020-06-07,94
2020-06-08,129
2020-06-09,75
2020-06-10,108
2020-06-11,47
2020-06-12,84
2020-06-13,72
2020-06-14,71
2020-06-15,136
2020-06-16,116
2020-06-17,91
2020-06-18,41
2020-06-19,46
2020-06-20,103
2020-06-21,112
2020-06-22,80
2020-06-23,110
2020-06-24,55
2020-06-25,116
2020-06-26,90
2020-06-27,54
2020-06-28,40
2020-06-29,85
2020-06-30,118
2020-07-01,78
2020-07-02,28
2020-07-03,45
2020-07-04,72
2020-07-05,66
2020-07-06,46
2020-07-07,40
2020-07-08,54
2020-07-09,33
2020-07-10,48
2020-07-11,31
2020-07-12,32
2020-07-13,89
2020-07-14,14
2020-07-15,28
2020-07-16,65
2020-07-17,67
2020-07-18,30
2020-07-19,59
2020-07-20,55
2020-07-21,41
2020-07-22,68
2020-07-23,29
2020-07-24,74
2020-07-25,58
2020-07-26,43
2020-07-27,82
2020-07-28,35
2020-07-29,59
2020-07-30,20
2020-07-31,68
2020-08-01,111
2020-08-02,32
2020-08-03,158
2020-08-04,86
2020-08-05,48
2020-08-06,73
2020-08-07,98
2020-08-08,161
2020-08-09,57
2020-08-10,78
2020-08-11,102
2020-08-12,107
2020-08-13,126
2020-08-14,93
2020-08-15,47
2020-08-16,136
2020-08-17,144
2020-08-18,103
2020-08-19,129
2020-08-20,99
2020-08-21,89
2020-08-22,84
2020-08-23,98
2020-08-24,195
2020-08-25,155
2020-08-26,112
2020-08-27,77
2020-08-28,132
2020-08-29,87
2020-08-30,65
2020-08-31,67
2020-09-01,26
2020-09-02,44
2020-09-03,69
2020-09-04,44
2020-09-05,30
2020-09-06,15
2020-09-07,125
2020-09-08,12
2020-09-09,16
2020-09-10,41
2020-09-11,37
2020-09-12,70
2020-09-13,35
2020-09-14,77
2020-09-15,38
2020-09-16,47
2020-09-17,64
2020-09-18,41
2020-09-19,36
2020-09-20,59
2020-09-21,26
2020-09-22,36
2020-09-23,48
2020-09-24,49
2020-09-25,100
2020-09-26,30
2020-09-27,45
2020-09-28,48
2020-09-29,56
2020-09-30,79
2020-10-01,77
2020-10-02,82
2020-10-03,83
2020-10-04,153
2020-10-05,110
2020-10-06,64
2020-10-07,85
2020-10-08,82
2020-10-09,82
2020-10-10,24
2020-10-11,78
2020-10-12,153
2020-10-13,27
2020-10-14,31
2020-10-15,71
2020-10-16,54
2020-10-17,72
2020-10-18,71
2020-10-19,166
2020-10-20,61
2020-10-21,63
2020-10-22,62
2020-10-23,96
2020-10-24,86
2020-10-25,84
2020-10-26,146
2020-10-27,58
2020-10-28,118
2020-10-29,63
2020-10-30,129
2020-10-31,65
2020-11-01,74
2020-11-02,57
2020-11-03,27
2020-11-04,74
2020-11-05,39
2020-11-06,38
2020-11-07,94
2020-11-08,33
2020-11-09,124
2020-11-10,33
2020-11-11,68
2020-11-12,13
2020-11-13,69
2020-11-14,18
2020-11-15,65
2020-11-16,81
2020-11-17,36
2020-11-18,66
2020-11-19,52
2020-11-20,37
2020-11-21,63
2020-11-22,69
2020-11-23,57
2020-11-24,58
2020-11-25,64
2020-11-26,41
2020-11-27,46
2020-11-28,25
2020-11-29,26
2020-11-30,44
2020-12-01,44
2020-12-02,63
2020-12-03,66
2020-12-04,150
2020-12-05,50
2020-12-06,28
2020-12-07,74
2020-12-08,79
2020-12-09,91
2020-12-10,66
2020-12-11,89
2020-12-12,82
2020-12-13,55
2020-12-14,93
2020-12-15,67
2020-12-16,105
2020-12-17,38
2020-12-18,58
2020-12-19,44
2020-12-20,62
2020-12-21,98
2020-12-22,37
2020-12-23,96
2020-12-24,70
2020-12-25,61
2020-12-26,32
2020-12-27,57
2020-12-28,120
2020-12-29,83
2020-12-30,106
2020-12-31,41
2021-01-01,97
2021-01-02,211
2021-01-03,142
2021-01-04,246
2021-01-05,170
2021-01-06,187
2021-01-07,124
2021-01-08,276
2021-01-09,126
2021-01-10,91
2021-01-11,227
2021-01-12,170
2021-01-13,144
2021-01-14,129
2021-01-15,98
2021-01-16,57
2021-01-17,101
2021-01-18,174
2021-01-19,33
2021-01-20,215
2021-01-21,93
2021-01-22,130
2021-01-23,154
2021-01-24,224
2021-01-25,172
2021-01-26,246
2021-01-27,156
2021-01-28,112
2021-01-29,126
2021-01-30,152
2021-01-31,258
2021-02-01,294
2021-02-02,162
2021-02-03,278
2021-02-04,232
2021-02-05,97
2021-02-06,62
2021-02-07,195
2021-02-08,211
2021-02-09,127
2021-02-10,210
2021-02-11,176
2021-02-12,206
2021-02-13,157
2021-02-14,222
2021-02-15,271
2021-02-16,257
2021-02-17,278
2021-02-18,122
2021-02-19,188
2021-02-20,188
2021-02-21,246
2021-02-22,214
2021-02-23,206
2021-02-24,203
2021-02-25,228
2021-02-26,255
2021-02-27,149
2021-02-28,278
2021-03-01,120
2021-03-02,199
2021-03-03,186
2021-03-04,132
2021-03-05,97
2021-03-06,144
2021-03-07,231
2021-03-08,172
2021-03-09,104
2021-03-10,166
2021-03-11,171
2021-03-12,170
2021-03-13,158
2021-03-14,125
2021-03-15,184
2021-03-16,147
2021-03-17,141
2021-03-18,192
2021-03-19,116
2021-03-20,74
2021-03-21,98
2021-03-22,78
2021-03-23,113
2021-03-24,170
2021-03-25,163
2021-03-26,110
2021-03-27,181
2021-03-28,183
2021-03-29,235
2021-03-30,107
2021-03-31,189
2021-04-01,152
2021-04-02,208
2021-04-03,180
2021-04-04,180
2021-04-05,123
2021-04-06,102
2021-04-07,76
2021-04-08,117
2021-04-09,266
2021-04-10,187
2021-04-11,146
2021-04-12,186
2021-04-13,218
2021-04-14,116
2021-04-15,260
2021-04-16,26
2021-04-17,209
2021-04-18,250
2021-04-19,146
2021-04-20,303
2021-04-21,356
2021-04-22,85
2021-04-23,233
2021-04-24,166
2021-04-25,151
2021-04-26,192
2021-04-27,145
2021-04-28,132
2021-04-29,116
2021-04-30,263
2021-05-01,137
2021-05-02,213
2021-05-03,248
2021-05-04,165
2021-05-05,193
2021-05-06,156
2021-05-07,80
2021-05-08,95
2021-05-09,211
2021-05-10,115
2021-05-11,169
2021-05-12,192
2021-05-13,155
2021-05-14,128
2021-05-15,122
2021-05-16,247
2021-05-17,184
2021-05-18,108
2021-05-19,179
2021-05-20,93
2021-05-21,100
2021-05-22,196
2021-05-23,128
2021-05-24,150
2021-05-25,122
2021-05-26,149
2021-05-27,98
2021-05-28,146
2021-05-29,90
2021-05-30,149
2021-05-31,133
2021-06-01,256
2021-06-02,141
2021-06-03,133
2021-06-04,288
2021-06-05,245
2021-06-06,295
2021-06-07,279
2021-06-08,186
2021-06-09,126
2021-06-10,268
2021-06-11,197
2021-06-12,123
2021-06-13,172
2021-06-14,118
2021-06-15,170
