date_day,tot
2020-01-01,217
2020-01-02,857
2020-01-03,827
2020-01-04,729
2020-01-05,871
2020-01-06,891
2020-01-07,703
2020-01-08,730
2020-01-09,793
2020-01-10,667
2020-01-11,651
2020-01-12,845
2020-01-13,1090
2020-01-14,772
2020-01-15,752
2020-01-16,854
2020-01-17,808
2020-01-18,513
2020-01-19,813
2020-01-20,892
2020-01-21,658
2020-01-22,798
2020-01-23,735
2020-01-24,730
2020-01-25,649
2020-01-26,840
2020-01-27,968
2020-01-28,757
2020-01-29,783
2020-01-30,635
2020-01-31,780
2020-02-01,1006
2020-02-02,741
2020-02-03,817
2020-02-04,644
2020-02-05,809
2020-02-06,725
2020-02-07,804
2020-02-08,706
2020-02-09,634
2020-02-10,832
2020-02-11,669
2020-02-12,714
2020-02-13,761
2020-02-14,588
2020-02-15,809
2020-02-16,989
2020-02-17,794
2020-02-18,580
2020-02-19,789
2020-02-20,666
2020-02-21,689
2020-02-22,809
2020-02-23,685
2020-02-24,991
2020-02-25,861
2020-02-26,572
2020-02-27,826
2020-02-28,726
2020-02-29,956
2020-03-01,934
2020-03-02,996
2020-03-03,701
2020-03-04,484
2020-03-05,711
2020-03-06,649
2020-03-07,690
2020-03-08,814
2020-03-09,1097
2020-03-10,715
2020-03-11,585
2020-03-12,926
2020-03-13,854
2020-03-14,893
2020-03-15,752
2020-03-16,721
2020-03-17,700
2020-03-18,690
2020-03-19,600
2020-03-20,740
2020-03-21,730
2020-03-22,888
2020-03-23,711
2020-03-24,736
2020-03-25,784
2020-03-26,805
2020-03-27,666
2020-03-28,963
2020-03-29,811
2020-03-30,950
2020-03-31,728
2020-04-01,630
2020-04-02,766
2020-04-03,734
2020-04-04,1076
2020-04-05,931
2020-04-06,741
2020-04-07,920
2020-04-08,810
2020-04-09,628
2020-04-10,753
2020-04-11,795
2020-04-12,669
2020-04-13,1103
2020-04-14,763
2020-04-15,823
2020-04-16,720
2020-04-17,796
2020-04-18,695
2020-04-19,949
2020-04-20,871
2020-04-21,794
2020-04-22,830
2020-04-23,819
2020-04-24,760
2020-04-25,748
2020-04-26,929
2020-04-27,990
2020-04-28,718
2020-04-29,745
2020-04-30,953
2020-05-01,913
2020-05-02,953
2020-05-03,799
2020-05-04,943
