date_day,tot
2020-01-01,570
2020-01-02,1391
2020-01-03,1275
2020-01-04,1260
2020-01-05,1197
2020-01-06,1648
2020-01-07,1222
2020-01-08,1384
2020-01-09,1484
2020-01-10,1509
2020-01-11,1289
2020-01-12,1264
2020-01-13,1610
2020-01-14,1320
2020-01-15,1440
2020-01-16,1340
2020-01-17,1369
2020-01-18,1393
2020-01-19,1285
2020-01-20,1621
2020-01-21,1229
2020-01-22,1259
2020-01-23,1306
2020-01-24,1433
2020-01-25,1157
2020-01-26,1409
2020-01-27,1652
2020-01-28,1334
2020-01-29,1124
2020-01-30,1146
2020-01-31,1307
2020-02-01,1224
2020-02-02,1182
2020-02-03,1376
2020-02-04,980
2020-02-05,965
2020-02-06,1104
2020-02-07,1351
2020-02-08,1302
2020-02-09,1089
2020-02-10,1167
2020-02-11,1123
2020-02-12,1040
2020-02-13,1228
2020-02-14,1359
2020-02-15,1065
2020-02-16,1395
2020-02-17,1541
2020-02-18,1138
2020-02-19,952
2020-02-20,1303
2020-02-21,1113
2020-02-22,1249
2020-02-23,1303
2020-02-24,1402
2020-02-25,1152
2020-02-26,1187
2020-02-27,1451
2020-02-28,1503
2020-02-29,1089
2020-03-01,1194
2020-03-02,1454
2020-03-03,1189
2020-03-04,1015
2020-03-05,1192
2020-03-06,1334
2020-03-07,1099
2020-03-08,1359
2020-03-09,1205
2020-03-10,807
2020-03-11,1106
2020-03-12,1148
2020-03-13,1024
2020-03-14,1231
2020-03-15,1345
2020-03-16,1632
2020-03-17,1116
2020-03-18,1044
2020-03-19,1163
2020-03-20,1281
2020-03-21,1149
2020-03-22,1252
2020-03-23,1588
2020-03-24,1247
2020-03-25,1218
2020-03-26,1258
2020-03-27,1259
2020-03-28,1193
2020-03-29,1126
2020-03-30,1439
2020-03-31,1073
2020-04-01,1172
2020-04-02,1182
2020-04-03,1264
2020-04-04,1196
2020-04-05,1022
2020-04-06,1609
2020-04-07,1256
2020-04-08,1073
2020-04-09,1224
2020-04-10,1166
2020-04-11,1240
2020-04-12,1318
2020-04-13,1511
2020-04-14,1097
2020-04-15,1159
2020-04-16,1228
2020-04-17,1494
2020-04-18,1105
2020-04-19,946
2020-04-20,1700
2020-04-21,992
2020-04-22,1397
2020-04-23,1431
2020-04-24,1531
2020-04-25,1225
2020-04-26,1612
2020-04-27,1305
2020-04-28,968
2020-04-29,1155
2020-04-30,1076
2020-05-01,1385
2020-05-02,1158
2020-05-03,1386
2020-05-04,1605
2020-05-05,1161
2020-05-06,1233
2020-05-07,1308
2020-05-08,1309
2020-05-09,912
2020-05-10,1178
2020-05-11,1594
2020-05-12,1199
2020-05-13,1071
2020-05-14,1285
2020-05-15,1463
2020-05-16,1421
2020-05-17,1284
2020-05-18,1525
2020-05-19,1000
2020-05-20,1160
2020-05-21,1284
2020-05-22,1379
2020-05-23,1114
2020-05-24,1239
2020-05-25,1491
2020-05-26,1072
2020-05-27,1135
2020-05-28,1290
2020-05-29,1295
2020-05-30,959
2020-05-31,1197
2020-06-01,1713
2020-06-02,1246
2020-06-03,1195
2020-06-04,1073
2020-06-05,1037
2020-06-06,1224
2020-06-07,1429
2020-06-08,1643
2020-06-09,1220
2020-06-10,1212
2020-06-11,1354
2020-06-12,1160
2020-06-13,1352
2020-06-14,1358
2020-06-15,1451
2020-06-16,1146
2020-06-17,1292
2020-06-18,1188
2020-06-19,1111
2020-06-20,1148
2020-06-21,1006
2020-06-22,1369
2020-06-23,1260
2020-06-24,1386
2020-06-25,1240
2020-06-26,1064
2020-06-27,1273
2020-06-28,1082
2020-06-29,1343
2020-06-30,1232
2020-07-01,1336
2020-07-02,1287
2020-07-03,1221
2020-07-04,1071
2020-07-05,1192
2020-07-06,1182
2020-07-07,1273
2020-07-08,1322
2020-07-09,1087
2020-07-10,1367
2020-07-11,1303
2020-07-12,1115
2020-07-13,1195
2020-07-14,1103
2020-07-15,1132
2020-07-16,1240
2020-07-17,1298
2020-07-18,926
2020-07-19,1202
2020-07-20,1472
2020-07-21,1067
2020-07-22,1273
2020-07-23,1237
2020-07-24,1196
2020-07-25,1237
2020-07-26,1037
2020-07-27,1338
2020-07-28,921
2020-07-29,1209
2020-07-30,1177
2020-07-31,1540
2020-08-01,1045
2020-08-02,1132
2020-08-03,1482
2020-08-04,1028
2020-08-05,1169
2020-08-06,1409
2020-08-07,1433
2020-08-08,1296
2020-08-09,1323
2020-08-10,1353
2020-08-11,1220
2020-08-12,1167
2020-08-13,1505
2020-08-14,1229
2020-08-15,1404
2020-08-16,1462
2020-08-17,1659
2020-08-18,1311
2020-08-19,1049
2020-08-20,1386
2020-08-21,1117
2020-08-22,1289
2020-08-23,1244
2020-08-24,1690
2020-08-25,1398
2020-08-26,1082
2020-08-27,1373
2020-08-28,1224
2020-08-29,1458
2020-08-30,1358
2020-08-31,1311
2020-09-01,1055
2020-09-02,1175
2020-09-03,1324
2020-09-04,1062
2020-09-05,915
2020-09-06,1192
2020-09-07,1194
2020-09-08,1038
2020-09-09,1211
2020-09-10,1271
2020-09-11,1332
2020-09-12,1069
2020-09-13,1284
2020-09-14,1347
2020-09-15,1088
2020-09-16,1059
2020-09-17,1308
2020-09-18,1086
2020-09-19,1065
2020-09-20,1204
2020-09-21,1602
2020-09-22,994
2020-09-23,1027
2020-09-24,1265
2020-09-25,1160
2020-09-26,1355
2020-09-27,1386
2020-09-28,1438
2020-09-29,1083
2020-09-30,1178
2020-10-01,1219
2020-10-02,1312
2020-10-03,1338
2020-10-04,1231
2020-10-05,1271
2020-10-06,969
2020-10-07,1298
2020-10-08,1212
2020-10-09,1173
2020-10-10,1222
2020-10-11,1309
2020-10-12,1223
2020-10-13,1073
2020-10-14,1037
2020-10-15,1450
2020-10-16,1241
2020-10-17,1215
2020-10-18,1182
2020-10-19,1452
2020-10-20,1200
2020-10-21,1325
2020-10-22,1216
2020-10-23,1313
2020-10-24,1329
2020-10-25,935
2020-10-26,1744
2020-10-27,1256
2020-10-28,1152
2020-10-29,1403
2020-10-30,1259
2020-10-31,1367
2020-11-01,1381
2020-11-02,1608
2020-11-03,1245
2020-11-04,1191
2020-11-05,1368
2020-11-06,1374
2020-11-07,1452
2020-11-08,1434
2020-11-09,1645
2020-11-10,1162
2020-11-11,1101
2020-11-12,1239
2020-11-13,1527
2020-11-14,1318
2020-11-15,1476
2020-11-16,1577
2020-11-17,1154
2020-11-18,1406
2020-11-19,1362
2020-11-20,1112
2020-11-21,1303
2020-11-22,1550
2020-11-23,1884
2020-11-24,1127
2020-11-25,1246
2020-11-26,1605
2020-11-27,1272
2020-11-28,1244
2020-11-29,1561
2020-11-30,1736
2020-12-01,1310
2020-12-02,1172
2020-12-03,1281
2020-12-04,1436
2020-12-05,1259
2020-12-06,1317
2020-12-07,1741
2020-12-08,1110
2020-12-09,1218
2020-12-10,1403
2020-12-11,1422
2020-12-12,1245
2020-12-13,1411
2020-12-14,1092
2020-12-15,1263
2020-12-16,1173
2020-12-17,1047
2020-12-18,1522
2020-12-19,1190
2020-12-20,1295
2020-12-21,1399
2020-12-22,1188
2020-12-23,1430
2020-12-24,1555
2020-12-25,1277
2020-12-26,1273
2020-12-27,1172
2020-12-28,1341
2020-12-29,1126
2020-12-30,1060
2020-12-31,1399
2021-01-01,1751
2021-01-02,1497
2021-01-03,1897
2021-01-04,1497
2021-01-05,1510
2021-01-06,1894
2021-01-07,1682
2021-01-08,1359
2021-01-09,1708
2021-01-10,1558
2021-01-11,2341
2021-01-12,1798
2021-01-13,1869
2021-01-14,1759
2021-01-15,1812
2021-01-16,1619
2021-01-17,1731
2021-01-18,2045
2021-01-19,1463
2021-01-20,1565
2021-01-21,1864
2021-01-22,1749
2021-01-23,1671
2021-01-24,2051
2021-01-25,1784
2021-01-26,1481
2021-01-27,1932
2021-01-28,1639
2021-01-29,1501
2021-01-30,1394
2021-01-31,1547
2021-02-01,2051
2021-02-02,1668
2021-02-03,1668
2021-02-04,2074
2021-02-05,1697
2021-02-06,1646
2021-02-07,1692
2021-02-08,1586
2021-02-09,1759
2021-02-10,1568
2021-02-11,1517
2021-02-12,1575
2021-02-13,1442
2021-02-14,1800
2021-02-15,1721
2021-02-16,1842
2021-02-17,1795
2021-02-18,1599
2021-02-19,1469
2021-02-20,1412
2021-02-21,1916
2021-02-22,1901
2021-02-23,1554
2021-02-24,1373
2021-02-25,1502
2021-02-26,1446
2021-02-27,1567
2021-02-28,1729
2021-03-01,1758
2021-03-02,1441
2021-03-03,1466
2021-03-04,1727
2021-03-05,1444
2021-03-06,1824
2021-03-07,1504
2021-03-08,1592
2021-03-09,1426
2021-03-10,1496
2021-03-11,1529
2021-03-12,1302
2021-03-13,1233
2021-03-14,1294
2021-03-15,1747
2021-03-16,1318
2021-03-17,1427
2021-03-18,1152
2021-03-19,1475
2021-03-20,1363
2021-03-21,1560
2021-03-22,1558
2021-03-23,1476
2021-03-24,1641
2021-03-25,1435
2021-03-26,1616
2021-03-27,1529
2021-03-28,1494
2021-03-29,1605
2021-03-30,1304
2021-03-31,1418
2021-04-01,1730
2021-04-02,1738
2021-04-03,1719
2021-04-04,1228
2021-04-05,1479
2021-04-06,1774
2021-04-07,1673
2021-04-08,1342
2021-04-09,1780
2021-04-10,1416
2021-04-11,1477
2021-04-12,1494
2021-04-13,1380
2021-04-14,1645
2021-04-15,1501
2021-04-16,1672
2021-04-17,1787
2021-04-18,1280
2021-04-19,1679
2021-04-20,1575
2021-04-21,1514
2021-04-22,1614
2021-04-23,1873
2021-04-24,1627
2021-04-25,1483
2021-04-26,1873
2021-04-27,1524
2021-04-28,1617
2021-04-29,1819
2021-04-30,1512
2021-05-01,1796
2021-05-02,1604
2021-05-03,1823
2021-05-04,2060
2021-05-05,1844
2021-05-06,1848
2021-05-07,1632
2021-05-08,1716
2021-05-09,1640
2021-05-10,1810
2021-05-11,1556
2021-05-12,1177
2021-05-13,1944
2021-05-14,1840
2021-05-15,1626
2021-05-16,1732
2021-05-17,1575
2021-05-18,1529
2021-05-19,1608
2021-05-20,1798
2021-05-21,1776
2021-05-22,1409
2021-05-23,1756
2021-05-24,1834
2021-05-25,1777
2021-05-26,1677
2021-05-27,1727
2021-05-28,1296
2021-05-29,1759
2021-05-30,1475
2021-05-31,1821
2021-06-01,1696
2021-06-02,1482
2021-06-03,2022
2021-06-04,1686
2021-06-05,1624
2021-06-06,1747
2021-06-07,1868
2021-06-08,1408
2021-06-09,1629
2021-06-10,2036
2021-06-11,1510
2021-06-12,1548
2021-06-13,1605
2021-06-14,1926
2021-06-15,1417
2021-06-16,1767
2021-06-17,1801
2021-06-18,1685
2021-06-19,1544
2021-06-20,1498
2021-06-21,1919
2021-06-22,1756
2021-06-23,1797
2021-06-24,1531
2021-06-25,1638
2021-06-26,1455
2021-06-27,1680
2021-06-28,1909
2021-06-29,1734
2021-06-30,1576
2021-07-01,1612
2021-07-02,1508
2021-07-03,1245
2021-07-04,1565
2021-07-05,1269
2021-07-06,1370
2021-07-07,1916
2021-07-08,1546
2021-07-09,1497
2021-07-10,1355
2021-07-11,1693
2021-07-12,1778
2021-07-13,1215
2021-07-14,1449
2021-07-15,1317
2021-07-16,1565
2021-07-17,1487
2021-07-18,1572
2021-07-19,1817
2021-07-20,1439
2021-07-21,1458
2021-07-22,1526
2021-07-23,1613
2021-07-24,1472
2021-07-25,1520
2021-07-26,1686
2021-07-27,1310
2021-07-28,1528
2021-07-29,1687
2021-07-30,1386
2021-07-31,1616
2021-08-01,2116
2021-08-02,1677
2021-08-03,1344
2021-08-04,1448
2021-08-05,1424
2021-08-06,1727
2021-08-07,1828
2021-08-08,1683
2021-08-09,1785
2021-08-10,1220
2021-08-11,1500
2021-08-12,1341
2021-08-13,1824
2021-08-14,1909
2021-08-15,1610
2021-08-16,2315
2021-08-17,1392
2021-08-18,1767
2021-08-19,1612
2021-08-20,1639
2021-08-21,1643
2021-08-22,1734
2021-08-23,1527
2021-08-24,1487
2021-08-25,1609
2021-08-26,1510
2021-08-27,1916
2021-08-28,1516
2021-08-29,1576
2021-08-30,2008
2021-08-31,1615
2021-09-01,1289
2021-09-02,1792
2021-09-03,1675
2021-09-04,1693
2021-09-05,1391
2021-09-06,1879
2021-09-07,1563
2021-09-08,1304
2021-09-09,1609
2021-09-10,1574
2021-09-11,1447
2021-09-12,1569
2021-09-13,1668
2021-09-14,1709
2021-09-15,1621
2021-09-16,1486
2021-09-17,1513
2021-09-18,1782
2021-09-19,1675
2021-09-20,1541
2021-09-21,1599
2021-09-22,1677
2021-09-23,1997
2021-09-24,1508
2021-09-25,1517
2021-09-26,1819
2021-09-27,1775
2021-09-28,1630
2021-09-29,1685
2021-09-30,1480
2021-10-01,1865
2021-10-02,1281
2021-10-03,1879
2021-10-04,1650
2021-10-05,1290
2021-10-06,1751
2021-10-07,1684
2021-10-08,1573
2021-10-09,1848
2021-10-10,1769
2021-10-11,1418
2021-10-12,1495
2021-10-13,1518
2021-10-14,1704
2021-10-15,1540
2021-10-16,1539
2021-10-17,1801
2021-10-18,1955
2021-10-19,1238
2021-10-20,1692
2021-10-21,1746
2021-10-22,1454
2021-10-23,1417
2021-10-24,1686
2021-10-25,1524
2021-10-26,1818
2021-10-27,1464
2021-10-28,1732
2021-10-29,1400
2021-10-30,1584
2021-10-31,1707
2021-11-01,1865
2021-11-02,1602
2021-11-03,1645
2021-11-04,1659
2021-11-05,1732
2021-11-06,1369
2021-11-07,1700
2021-11-08,1747
2021-11-09,1461
2021-11-10,1344
2021-11-11,1938
2021-11-12,2051
2021-11-13,1730
2021-11-14,1617
2021-11-15,1961
2021-11-16,1297
2021-11-17,1485
2021-11-18,1383
2021-11-19,1414
2021-11-20,1520
2021-11-21,1433
2021-11-22,1822
2021-11-23,1526
2021-11-24,1506
2021-11-25,1464
2021-11-26,1717
2021-11-27,1940
2021-11-28,1578
2021-11-29,2172
2021-11-30,1696
2021-12-01,1724
2021-12-02,1669
2021-12-03,1559
2021-12-04,1587
2021-12-05,1498
2021-12-06,1781
2021-12-07,1762
2021-12-08,1523
2021-12-09,1549
2021-12-10,1408
2021-12-11,1392
2021-12-12,1675
2021-12-13,1948
2021-12-14,1995
2021-12-15,1538
2021-12-16,1449
2021-12-17,1825
2021-12-18,1212
2021-12-19,1656
2021-12-20,2085
2021-12-21,1730
2021-12-22,1366
2021-12-23,1476
2021-12-24,1407
2021-12-25,1126
2021-12-26,2048
2021-12-27,1894
2021-12-28,1554
2021-12-29,1670
2021-12-30,1678
2021-12-31,1455
2022-01-01,1506
2022-01-02,1986
2022-01-03,2014
2022-01-04,1906
2022-01-05,1560
2022-01-06,1949
2022-01-07,2161
2022-01-08,1487
2022-01-09,1640
2022-01-10,2303
2022-01-11,1700
2022-01-12,1861
2022-01-13,1857
2022-01-14,1804
2022-01-15,1944
2022-01-16,1978
2022-01-17,1981
2022-01-18,1981
2022-01-19,1780
2022-01-20,1972
2022-01-21,1641
2022-01-22,1936
2022-01-23,2071
2022-01-24,1913
2022-01-25,1657
2022-01-26,1823
2022-01-27,1596
2022-01-28,2018
2022-01-29,1805
2022-01-30,1689
2022-01-31,2088
2022-02-01,1635
2022-02-02,1674
2022-02-03,1585
2022-02-04,1671
2022-02-05,1914
2022-02-06,2065
2022-02-07,1669
2022-02-08,1524
2022-02-09,1567
2022-02-10,2199
2022-02-11,1828
2022-02-12,1907
2022-02-13,1807
2022-02-14,1756
2022-02-15,1833
2022-02-16,1555
2022-02-17,2213
2022-02-18,2137
2022-02-19,1519
2022-02-20,2173
2022-02-21,1988
2022-02-22,1896
2022-02-23,1735
2022-02-24,2252
2022-02-25,2044
2022-02-26,1674
2022-02-27,1753
2022-02-28,1933
2022-03-01,1528
2022-03-02,1708
2022-03-03,1785
2022-03-04,1768
2022-03-05,1398
2022-03-06,1624
2022-03-07,2120
2022-03-08,1857
2022-03-09,1645
2022-03-10,1905
2022-03-11,1769
2022-03-12,1689
2022-03-13,1988
2022-03-14,1792
2022-03-15,1607
2022-03-16,1819
2022-03-17,2220
2022-03-18,2230
2022-03-19,1950
2022-03-20,1549
2022-03-21,1929
2022-03-22,1668
2022-03-23,1509
2022-03-24,1854
2022-03-25,1582
2022-03-26,1476
2022-03-27,1691
2022-03-28,1643
2022-03-29,1836
2022-03-30,1466
2022-03-31,1905
2022-04-01,2195
2022-04-02,1564
2022-04-03,1901
2022-04-04,2147
2022-04-05,1574
2022-04-06,1529
2022-04-07,1885
2022-04-08,1899
2022-04-09,1738
2022-04-10,1788
2022-04-11,1902
2022-04-12,1489
2022-04-13,1857
2022-04-14,2045
2022-04-15,2034
2022-04-16,1842
2022-04-17,1570
2022-04-18,1836
2022-04-19,1765
2022-04-20,1760
2022-04-21,1853
2022-04-22,1888
2022-04-23,1991
2022-04-24,1284
2022-04-25,2094
2022-04-26,1676
2022-04-27,1350
2022-04-28,2114
2022-04-29,1758
2022-04-30,1472
2022-05-01,2062
2022-05-02,1778
2022-05-03,1590
2022-05-04,1806
2022-05-05,1603
2022-05-06,1546
2022-05-07,1930
2022-05-08,2125
2022-05-09,1775
2022-05-10,1967
2022-05-11,1966
2022-05-12,1639
2022-05-13,2251
2022-05-14,1534
2022-05-15,2104
2022-05-16,2355
2022-05-17,2016
2022-05-18,1771
2022-05-19,1997
2022-05-20,1661
2022-05-21,1774
2022-05-22,1767
2022-05-23,2143
2022-05-24,1816
2022-05-25,2253
2022-05-26,2303
2022-05-27,1699
2022-05-28,2012
2022-05-29,1791
2022-05-30,2178
2022-05-31,1686
2022-06-01,2012
2022-06-02,1902
2022-06-03,1733
2022-06-04,1974
2022-06-05,1850
2022-06-06,1854
2022-06-07,1699
2022-06-08,1934
2022-06-09,2005
2022-06-10,1889
2022-06-11,1405
2022-06-12,1619
2022-06-13,2337
2022-06-14,1971
2022-06-15,1677
2022-06-16,1915
2022-06-17,2270
2022-06-18,1531
2022-06-19,1894
2022-06-20,2058
2022-06-21,1633
2022-06-22,1984
2022-06-23,1983
2022-06-24,1891
2022-06-25,1418
2022-06-26,1866
2022-06-27,2009
2022-06-28,1447
2022-06-29,2286
2022-06-30,2044
2022-07-01,1735
2022-07-02,1396
2022-07-03,1816
2022-07-04,1679
2022-07-05,1831
2022-07-06,1744
2022-07-07,1656
2022-07-08,1801
2022-07-09,1988
2022-07-10,1836
2022-07-11,2142
2022-07-12,1776
2022-07-13,2080
2022-07-14,1770
2022-07-15,1648
2022-07-16,2083
2022-07-17,1702
2022-07-18,1524
2022-07-19,1549
2022-07-20,1563
2022-07-21,1893
2022-07-22,1656
2022-07-23,1330
2022-07-24,1914
2022-07-25,1930
2022-07-26,1582
2022-07-27,1415
2022-07-28,2098
2022-07-29,1820
2022-07-30,1388
2022-07-31,1824
2022-08-01,2351
2022-08-02,1511
2022-08-03,1814
2022-08-04,1387
2022-08-05,1263
2022-08-06,1540
2022-08-07,1879
2022-08-08,1862
2022-08-09,1695
2022-08-10,1474
2022-08-11,1997
2022-08-12,2106
2022-08-13,1943
2022-08-14,1848
2022-08-15,1956
2022-08-16,1934
2022-08-17,2174
2022-08-18,1628
2022-08-19,1989
2022-08-20,1495
2022-08-21,2008
2022-08-22,1989
2022-08-23,1549
