date_day,tot
2020-01-01,43
2020-01-02,115
2020-01-03,96
2020-01-04,98
2020-01-05,72
2020-01-06,112
2020-01-07,66
2020-01-08,72
2020-01-09,106
2020-01-10,75
2020-01-11,72
2020-01-12,134
2020-01-13,169
2020-01-14,102
2020-01-15,126
2020-01-16,119
2020-01-17,94
2020-01-18,84
2020-01-19,90
2020-01-20,87
2020-01-21,102
2020-01-22,81
2020-01-23,113
2020-01-24,60
2020-01-25,147
2020-01-26,94
2020-01-27,181
2020-01-28,76
2020-01-29,121
2020-01-30,145
2020-01-31,105
2020-02-01,97
2020-02-02,95
2020-02-03,80
2020-02-04,73
2020-02-05,55
2020-02-06,53
2020-02-07,31
2020-02-08,86
2020-02-09,93
2020-02-10,64
2020-02-11,39
2020-02-12,55
2020-02-13,85
2020-02-14,31
2020-02-15,63
2020-02-16,93
2020-02-17,130
2020-02-18,30
2020-02-19,60
2020-02-20,78
2020-02-21,54
2020-02-22,52
2020-02-23,65
2020-02-24,67
2020-02-25,61
2020-02-26,46
2020-02-27,122
2020-02-28,35
2020-02-29,102
2020-03-01,102
2020-03-02,117
2020-03-03,40
2020-03-04,99
2020-03-05,111
2020-03-06,55
2020-03-07,66
2020-03-08,104
2020-03-09,89
2020-03-10,33
2020-03-11,70
2020-03-12,100
2020-03-13,55
2020-03-14,99
2020-03-15,97
2020-03-16,76
2020-03-17,66
2020-03-18,74
2020-03-19,186
2020-03-20,43
2020-03-21,106
2020-03-22,48
2020-03-23,142
2020-03-24,21
2020-03-25,162
2020-03-26,78
2020-03-27,48
2020-03-28,82
2020-03-29,89
2020-03-30,122
2020-03-31,100
2020-04-01,63
2020-04-02,98
2020-04-03,38
2020-04-04,115
2020-04-05,92
2020-04-06,62
2020-04-07,24
2020-04-08,122
2020-04-09,114
2020-04-10,52
2020-04-11,69
2020-04-12,69
2020-04-13,152
2020-04-14,104
2020-04-15,58
2020-04-16,76
2020-04-17,104
2020-04-18,66
2020-04-19,31
2020-04-20,73
2020-04-21,45
2020-04-22,67
2020-04-23,109
2020-04-24,47
2020-04-25,92
2020-04-26,69
2020-04-27,111
2020-04-28,94
2020-04-29,79
2020-04-30,83
2020-05-01,56
2020-05-02,128
2020-05-03,129
2020-05-04,93
2020-05-05,81
2020-05-06,94
2020-05-07,91
2020-05-08,70
2020-05-09,185
2020-05-10,180
2020-05-11,147
2020-05-12,67
2020-05-13,98
2020-05-14,144
2020-05-15,125
2020-05-16,187
2020-05-17,118
2020-05-18,112
2020-05-19,126
2020-05-20,120
2020-05-21,103
2020-05-22,70
2020-05-23,203
2020-05-24,93
2020-05-25,136
2020-05-26,92
2020-05-27,126
2020-05-28,177
2020-05-29,96
2020-05-30,118
2020-05-31,183
2020-06-01,57
2020-06-02,36
2020-06-03,41
2020-06-04,89
2020-06-05,16
2020-06-06,61
2020-06-07,47
2020-06-08,67
2020-06-09,27
2020-06-10,73
2020-06-11,73
2020-06-12,35
2020-06-13,99
2020-06-14,41
2020-06-15,132
2020-06-16,24
2020-06-17,59
2020-06-18,72
2020-06-19,24
2020-06-20,78
2020-06-21,75
2020-06-22,48
2020-06-23,30
2020-06-24,48
2020-06-25,79
2020-06-26,6
2020-06-27,74
2020-06-28,60
2020-06-29,123
2020-06-30,41
2020-07-01,108
2020-07-02,182
2020-07-03,68
2020-07-04,116
2020-07-05,85
2020-07-06,134
2020-07-07,74
2020-07-08,58
2020-07-09,68
2020-07-10,86
2020-07-11,116
2020-07-12,90
2020-07-13,120
2020-07-14,102
2020-07-15,94
2020-07-16,110
2020-07-17,127
2020-07-18,71
2020-07-19,60
2020-07-20,114
2020-07-21,103
2020-07-22,48
2020-07-23,77
2020-07-24,40
2020-07-25,66
2020-07-26,87
2020-07-27,166
2020-07-28,79
2020-07-29,109
2020-07-30,126
2020-07-31,85
2020-08-01,73
2020-08-02,110
2020-08-03,75
2020-08-04,81
2020-08-05,88
2020-08-06,76
2020-08-07,93
2020-08-08,153
2020-08-09,98
2020-08-10,61
2020-08-11,72
2020-08-12,81
2020-08-13,96
2020-08-14,85
2020-08-15,113
2020-08-16,83
2020-08-17,144
2020-08-18,74
2020-08-19,130
2020-08-20,61
2020-08-21,114
2020-08-22,90
2020-08-23,52
2020-08-24,76
2020-08-25,83
2020-08-26,82
2020-08-27,69
2020-08-28,45
2020-08-29,128
2020-08-30,101
2020-08-31,137
2020-09-01,99
2020-09-02,173
2020-09-03,99
2020-09-04,93
2020-09-05,150
2020-09-06,142
2020-09-07,102
2020-09-08,53
2020-09-09,72
2020-09-10,138
2020-09-11,117
2020-09-12,168
2020-09-13,111
2020-09-14,150
2020-09-15,74
2020-09-16,147
2020-09-17,162
2020-09-18,72
2020-09-19,217
2020-09-20,69
2020-09-21,190
2020-09-22,29
2020-09-23,138
2020-09-24,177
2020-09-25,75
2020-09-26,88
2020-09-27,105
2020-09-28,115
2020-09-29,96
2020-09-30,127
2020-10-01,58
2020-10-02,39
2020-10-03,43
2020-10-04,80
2020-10-05,90
2020-10-06,30
2020-10-07,49
2020-10-08,60
2020-10-09,11
2020-10-10,42
2020-10-11,64
2020-10-12,80
2020-10-13,42
2020-10-14,31
2020-10-15,83
2020-10-16,26
2020-10-17,63
2020-10-18,71
2020-10-19,89
2020-10-20,30
2020-10-21,52
2020-10-22,22
2020-10-23,57
2020-10-24,37
2020-10-25,55
2020-10-26,41
2020-10-27,43
2020-10-28,37
2020-10-29,96
2020-10-30,20
2020-10-31,41
2020-11-01,32
2020-11-02,206
2020-11-03,80
2020-11-04,100
2020-11-05,96
2020-11-06,50
2020-11-07,131
2020-11-08,48
2020-11-09,66
2020-11-10,45
2020-11-11,79
2020-11-12,102
2020-11-13,94
2020-11-14,105
2020-11-15,134
2020-11-16,75
2020-11-17,97
2020-11-18,87
2020-11-19,110
2020-11-20,53
2020-11-21,101
2020-11-22,92
2020-11-23,147
2020-11-24,52
2020-11-25,73
2020-11-26,129
2020-11-27,65
2020-11-28,41
2020-11-29,70
2020-11-30,116
2020-12-01,53
2020-12-02,104
2020-12-03,114
2020-12-04,62
2020-12-05,161
2020-12-06,83
2020-12-07,83
2020-12-08,79
2020-12-09,85
2020-12-10,104
2020-12-11,49
2020-12-12,98
2020-12-13,137
2020-12-14,127
2020-12-15,151
2020-12-16,114
2020-12-17,102
2020-12-18,62
2020-12-19,94
2020-12-20,120
2020-12-21,153
2020-12-22,52
2020-12-23,43
2020-12-24,84
2020-12-25,64
2020-12-26,95
2020-12-27,73
2020-12-28,117
2020-12-29,115
2020-12-30,84
2020-12-31,170
2021-01-01,103
2021-01-02,219
2021-01-03,197
2021-01-04,135
2021-01-05,122
2021-01-06,146
2021-01-07,129
2021-01-08,125
2021-01-09,39
2021-01-10,165
2021-01-11,224
2021-01-12,135
2021-01-13,184
2021-01-14,141
2021-01-15,148
2021-01-16,166
2021-01-17,229
2021-01-18,160
2021-01-19,131
2021-01-20,110
2021-01-21,212
2021-01-22,114
2021-01-23,102
2021-01-24,109
2021-01-25,124
2021-01-26,105
2021-01-27,134
2021-01-28,172
2021-01-29,85
2021-01-30,223
2021-01-31,183
2021-02-01,101
2021-02-02,142
2021-02-03,137
2021-02-04,186
2021-02-05,59
2021-02-06,147
2021-02-07,117
2021-02-08,121
2021-02-09,104
2021-02-10,43
2021-02-11,131
2021-02-12,83
2021-02-13,180
2021-02-14,158
2021-02-15,138
2021-02-16,142
2021-02-17,100
2021-02-18,104
2021-02-19,83
2021-02-20,110
2021-02-21,77
2021-02-22,136
2021-02-23,108
2021-02-24,46
2021-02-25,147
2021-02-26,83
2021-02-27,218
2021-02-28,157
2021-03-01,109
2021-03-02,164
2021-03-03,158
2021-03-04,76
2021-03-05,121
2021-03-06,162
2021-03-07,85
2021-03-08,166
2021-03-09,90
2021-03-10,209
2021-03-11,128
2021-03-12,155
2021-03-13,187
2021-03-14,184
2021-03-15,235
2021-03-16,90
2021-03-17,173
2021-03-18,178
2021-03-19,130
2021-03-20,96
2021-03-21,110
2021-03-22,107
2021-03-23,153
2021-03-24,122
2021-03-25,190
2021-03-26,124
2021-03-27,183
2021-03-28,145
2021-03-29,116
2021-03-30,167
2021-03-31,108
2021-04-01,153
2021-04-02,97
2021-04-03,119
2021-04-04,133
2021-04-05,106
2021-04-06,143
2021-04-07,217
2021-04-08,105
2021-04-09,81
2021-04-10,93
2021-04-11,124
2021-04-12,168
2021-04-13,110
2021-04-14,101
2021-04-15,124
2021-04-16,82
2021-04-17,127
2021-04-18,108
2021-04-19,92
2021-04-20,93
2021-04-21,122
2021-04-22,158
2021-04-23,82
2021-04-24,87
2021-04-25,134
2021-04-26,129
2021-04-27,130
2021-04-28,98
2021-04-29,247
2021-04-30,85
2021-05-01,140
2021-05-02,216
2021-05-03,177
2021-05-04,76
2021-05-05,138
2021-05-06,177
2021-05-07,124
2021-05-08,156
2021-05-09,157
2021-05-10,154
2021-05-11,138
2021-05-12,66
2021-05-13,257
2021-05-14,194
2021-05-15,240
2021-05-16,168
2021-05-17,263
2021-05-18,108
2021-05-19,154
2021-05-20,165
2021-05-21,99
2021-05-22,93
2021-05-23,157
2021-05-24,227
2021-05-25,112
2021-05-26,131
2021-05-27,226
2021-05-28,155
2021-05-29,239
2021-05-30,234
2021-05-31,178
2021-06-01,69
2021-06-02,125
2021-06-03,110
2021-06-04,122
2021-06-05,160
2021-06-06,62
2021-06-07,89
2021-06-08,81
2021-06-09,80
2021-06-10,121
2021-06-11,118
2021-06-12,158
2021-06-13,120
2021-06-14,164
2021-06-15,79
2021-06-16,99
2021-06-17,137
2021-06-18,80
2021-06-19,148
2021-06-20,64
2021-06-21,178
2021-06-22,83
2021-06-23,86
2021-06-24,141
2021-06-25,64
2021-06-26,89
2021-06-27,151
2021-06-28,107
2021-06-29,132
2021-06-30,136
2021-07-01,85
2021-07-02,70
2021-07-03,192
2021-07-04,189
2021-07-05,165
2021-07-06,105
2021-07-07,142
2021-07-08,152
2021-07-09,114
2021-07-10,218
2021-07-11,212
2021-07-12,134
2021-07-13,188
2021-07-14,116
2021-07-15,131
2021-07-16,146
2021-07-17,225
2021-07-18,83
2021-07-19,160
2021-07-20,135
2021-07-21,160
2021-07-22,205
2021-07-23,108
2021-07-24,177
2021-07-25,131
2021-07-26,156
2021-07-27,156
2021-07-28,157
2021-07-29,177
2021-07-30,157
