date_day,tot
2020-01-01,128
2020-01-02,445
2020-01-03,438
2020-01-04,546
2020-01-05,427
2020-01-06,317
2020-01-07,394
2020-01-08,286
2020-01-09,460
2020-01-10,212
2020-01-11,520
2020-01-12,357
2020-01-13,481
2020-01-14,391
2020-01-15,327
2020-01-16,475
2020-01-17,488
2020-01-18,405
2020-01-19,379
2020-01-20,357
2020-01-21,427
2020-01-22,440
2020-01-23,524
2020-01-24,548
2020-01-25,435
2020-01-26,466
2020-01-27,612
2020-01-28,481
2020-01-29,406
2020-01-30,412
2020-01-31,441
2020-02-01,323
2020-02-02,420
2020-02-03,465
2020-02-04,461
2020-02-05,321
2020-02-06,310
2020-02-07,507
2020-02-08,429
2020-02-09,511
2020-02-10,441
2020-02-11,418
2020-02-12,411
2020-02-13,443
2020-02-14,428
2020-02-15,279
2020-02-16,259
2020-02-17,376
2020-02-18,288
2020-02-19,343
2020-02-20,501
2020-02-21,555
2020-02-22,307
2020-02-23,370
2020-02-24,549
2020-02-25,307
2020-02-26,455
2020-02-27,363
2020-02-28,484
2020-02-29,533
2020-03-01,397
2020-03-02,683
2020-03-03,372
2020-03-04,368
2020-03-05,371
2020-03-06,370
2020-03-07,458
2020-03-08,393
2020-03-09,767
2020-03-10,426
2020-03-11,451
2020-03-12,477
2020-03-13,492
2020-03-14,383
2020-03-15,433
2020-03-16,695
2020-03-17,342
2020-03-18,445
2020-03-19,452
2020-03-20,467
2020-03-21,553
2020-03-22,414
2020-03-23,627
2020-03-24,405
2020-03-25,336
2020-03-26,469
2020-03-27,308
2020-03-28,583
2020-03-29,402
2020-03-30,486
2020-03-31,503
2020-04-01,463
2020-04-02,449
2020-04-03,529
2020-04-04,504
2020-04-05,435
2020-04-06,440
2020-04-07,384
2020-04-08,303
2020-04-09,385
2020-04-10,406
2020-04-11,436
2020-04-12,430
2020-04-13,597
2020-04-14,430
2020-04-15,393
2020-04-16,405
2020-04-17,629
2020-04-18,522
2020-04-19,454
2020-04-20,473
2020-04-21,351
2020-04-22,452
2020-04-23,474
2020-04-24,443
2020-04-25,394
