date_day,tot
2020-01-01,22
2020-01-02,69
2020-01-03,47
2020-01-04,79
2020-01-05,119
2020-01-06,56
2020-01-07,77
2020-01-08,28
2020-01-09,34
2020-01-10,30
2020-01-11,38
2020-01-12,32
2020-01-13,63
2020-01-14,87
2020-01-15,34
2020-01-16,21
2020-01-17,17
2020-01-18,59
2020-01-19,85
2020-01-20,71
2020-01-21,65
2020-01-22,39
2020-01-23,31
2020-01-24,113
2020-01-25,34
2020-01-26,64
2020-01-27,18
2020-01-28,70
2020-01-29,69
2020-01-30,31
2020-01-31,96
2020-02-01,58
2020-02-02,66
2020-02-03,77
2020-02-04,59
2020-02-05,46
2020-02-06,36
2020-02-07,29
2020-02-08,33
2020-02-09,48
2020-02-10,26
2020-02-11,63
2020-02-12,36
2020-02-13,45
2020-02-14,39
2020-02-15,97
2020-02-16,67
2020-02-17,51
2020-02-18,27
2020-02-19,25
2020-02-20,47
2020-02-21,29
2020-02-22,67
2020-02-23,67
2020-02-24,110
2020-02-25,19
2020-02-26,53
2020-02-27,34
2020-02-28,40
2020-02-29,52
2020-03-01,80
2020-03-02,86
2020-03-03,66
2020-03-04,27
2020-03-05,39
2020-03-06,13
2020-03-07,46
2020-03-08,63
2020-03-09,87
2020-03-10,48
2020-03-11,38
2020-03-12,11
2020-03-13,40
2020-03-14,36
2020-03-15,70
2020-03-16,38
2020-03-17,47
2020-03-18,48
2020-03-19,12
2020-03-20,33
2020-03-21,58
2020-03-22,62
2020-03-23,47
2020-03-24,76
2020-03-25,20
2020-03-26,27
2020-03-27,17
2020-03-28,27
2020-03-29,89
2020-03-30,67
2020-03-31,83
2020-04-01,20
2020-04-02,28
2020-04-03,28
2020-04-04,42
2020-04-05,54
2020-04-06,70
2020-04-07,34
2020-04-08,16
2020-04-09,45
2020-04-10,21
2020-04-11,18
2020-04-12,59
2020-04-13,61
2020-04-14,28
2020-04-15,56
2020-04-16,31
2020-04-17,18
2020-04-18,30
2020-04-19,69
2020-04-20,41
2020-04-21,43
2020-04-22,28
2020-04-23,17
2020-04-24,49
2020-04-25,31
2020-04-26,71
2020-04-27,97
2020-04-28,59
2020-04-29,48
2020-04-30,27
2020-05-01,26
2020-05-02,37
2020-05-03,29
2020-05-04,48
2020-05-05,47
2020-05-06,27
2020-05-07,37
2020-05-08,29
2020-05-09,88
2020-05-10,49
2020-05-11,37
2020-05-12,52
2020-05-13,23
2020-05-14,16
2020-05-15,52
2020-05-16,44
2020-05-17,57
2020-05-18,76
2020-05-19,50
2020-05-20,54
2020-05-21,13
2020-05-22,17
2020-05-23,14
2020-05-24,51
2020-05-25,68
2020-05-26,28
2020-05-27,23
2020-05-28,25
2020-05-29,15
2020-05-30,35
2020-05-31,86
2020-06-01,83
2020-06-02,83
2020-06-03,45
2020-06-04,45
2020-06-05,14
2020-06-06,74
2020-06-07,65
2020-06-08,102
2020-06-09,61
2020-06-10,33
2020-06-11,23
2020-06-12,37
2020-06-13,50
2020-06-14,43
2020-06-15,79
2020-06-16,72
2020-06-17,60
2020-06-18,52
2020-06-19,42
2020-06-20,68
2020-06-21,39
2020-06-22,89
2020-06-23,44
2020-06-24,34
2020-06-25,23
2020-06-26,32
2020-06-27,43
2020-06-28,43
2020-06-29,53
2020-06-30,61
2020-07-01,31
2020-07-02,35
2020-07-03,41
2020-07-04,90
2020-07-05,141
2020-07-06,51
2020-07-07,113
2020-07-08,75
2020-07-09,79
2020-07-10,23
2020-07-11,44
2020-07-12,83
2020-07-13,107
2020-07-14,59
2020-07-15,54
2020-07-16,43
2020-07-17,28
2020-07-18,65
2020-07-19,81
2020-07-20,75
2020-07-21,54
2020-07-22,73
2020-07-23,19
2020-07-24,35
2020-07-25,54
2020-07-26,42
2020-07-27,75
2020-07-28,101
2020-07-29,41
2020-07-30,34
2020-07-31,35
2020-08-01,70
2020-08-02,69
2020-08-03,97
2020-08-04,94
2020-08-05,71
2020-08-06,20
2020-08-07,56
2020-08-08,65
2020-08-09,127
2020-08-10,35
2020-08-11,134
2020-08-12,53
2020-08-13,54
2020-08-14,43
2020-08-15,117
2020-08-16,141
2020-08-17,106
2020-08-18,83
2020-08-19,71
2020-08-20,14
2020-08-21,61
2020-08-22,73
2020-08-23,101
2020-08-24,94
2020-08-25,75
2020-08-26,100
2020-08-27,39
2020-08-28,73
2020-08-29,90
2020-08-30,92
2020-08-31,120
2020-09-01,66
2020-09-02,42
2020-09-03,100
2020-09-04,30
2020-09-05,21
2020-09-06,151
2020-09-07,79
2020-09-08,93
2020-09-09,50
2020-09-10,52
2020-09-11,75
2020-09-12,60
2020-09-13,129
2020-09-14,134
2020-09-15,86
2020-09-16,69
2020-09-17,45
2020-09-18,102
2020-09-19,70
2020-09-20,14
2020-09-21,107
2020-09-22,124
2020-09-23,105
2020-09-24,25
2020-09-25,56
2020-09-26,138
2020-09-27,102
2020-09-28,47
2020-09-29,120
2020-09-30,63
2020-10-01,76
2020-10-02,69
2020-10-03,106
2020-10-04,119
2020-10-05,92
2020-10-06,113
2020-10-07,91
2020-10-08,46
2020-10-09,117
2020-10-10,63
2020-10-11,158
2020-10-12,77
2020-10-13,95
2020-10-14,64
2020-10-15,40
2020-10-16,67
2020-10-17,79
2020-10-18,143
2020-10-19,176
2020-10-20,36
2020-10-21,58
2020-10-22,86
2020-10-23,58
2020-10-24,79
2020-10-25,87
2020-10-26,171
2020-10-27,109
2020-10-28,62
2020-10-29,76
2020-10-30,54
2020-10-31,136
2020-11-01,54
2020-11-02,125
2020-11-03,63
2020-11-04,80
2020-11-05,83
2020-11-06,34
2020-11-07,77
2020-11-08,86
2020-11-09,147
2020-11-10,114
2020-11-11,71
2020-11-12,44
2020-11-13,64
2020-11-14,59
2020-11-15,73
2020-11-16,157
2020-11-17,134
2020-11-18,48
2020-11-19,19
2020-11-20,80
2020-11-21,51
2020-11-22,79
2020-11-23,43
2020-11-24,83
2020-11-25,86
2020-11-26,53
2020-11-27,69
2020-11-28,99
2020-11-29,145
2020-11-30,70
2020-12-01,18
2020-12-02,65
2020-12-03,59
2020-12-04,40
2020-12-05,86
2020-12-06,85
2020-12-07,140
2020-12-08,27
2020-12-09,36
2020-12-10,27
2020-12-11,9
2020-12-12,55
2020-12-13,96
2020-12-14,53
2020-12-15,81
2020-12-16,59
2020-12-17,59
2020-12-18,47
2020-12-19,90
2020-12-20,135
2020-12-21,70
2020-12-22,88
2020-12-23,68
2020-12-24,73
2020-12-25,53
2020-12-26,92
2020-12-27,135
2020-12-28,64
2020-12-29,101
2020-12-30,35
2020-12-31,39
2021-01-01,52
2021-01-02,37
2021-01-03,141
2021-01-04,145
2021-01-05,164
2021-01-06,64
2021-01-07,124
2021-01-08,93
2021-01-09,66
2021-01-10,107
2021-01-11,138
2021-01-12,76
2021-01-13,34
2021-01-14,33
2021-01-15,68
2021-01-16,58
2021-01-17,156
2021-01-18,102
2021-01-19,81
2021-01-20,57
2021-01-21,44
2021-01-22,156
2021-01-23,83
2021-01-24,74
2021-01-25,128
2021-01-26,129
2021-01-27,87
2021-01-28,36
2021-01-29,61
2021-01-30,161
2021-01-31,84
2021-02-01,114
2021-02-02,80
2021-02-03,84
2021-02-04,61
2021-02-05,70
2021-02-06,96
2021-02-07,80
2021-02-08,81
2021-02-09,83
2021-02-10,61
2021-02-11,100
2021-02-12,101
2021-02-13,102
2021-02-14,90
2021-02-15,76
2021-02-16,100
2021-02-17,85
2021-02-18,94
2021-02-19,47
2021-02-20,70
2021-02-21,115
2021-02-22,125
2021-02-23,122
2021-02-24,68
2021-02-25,51
2021-02-26,62
2021-02-27,66
2021-02-28,88
2021-03-01,126
2021-03-02,84
2021-03-03,46
2021-03-04,53
2021-03-05,53
2021-03-06,73
2021-03-07,98
2021-03-08,81
2021-03-09,132
2021-03-10,30
2021-03-11,66
2021-03-12,72
2021-03-13,87
2021-03-14,63
2021-03-15,128
2021-03-16,122
2021-03-17,60
2021-03-18,66
2021-03-19,74
2021-03-20,150
2021-03-21,89
2021-03-22,101
2021-03-23,49
2021-03-24,54
2021-03-25,66
2021-03-26,82
2021-03-27,80
2021-03-28,36
2021-03-29,105
2021-03-30,36
2021-03-31,97
2021-04-01,17
2021-04-02,75
2021-04-03,62
2021-04-04,40
2021-04-05,90
2021-04-06,110
2021-04-07,35
2021-04-08,34
2021-04-09,34
2021-04-10,83
2021-04-11,61
2021-04-12,87
2021-04-13,129
2021-04-14,65
2021-04-15,54
2021-04-16,13
2021-04-17,58
2021-04-18,48
2021-04-19,104
2021-04-20,127
2021-04-21,60
2021-04-22,56
2021-04-23,67
2021-04-24,40
2021-04-25,78
2021-04-26,95
2021-04-27,89
2021-04-28,51
2021-04-29,31
2021-04-30,34
2021-05-01,51
2021-05-02,96
2021-05-03,132
2021-05-04,107
2021-05-05,166
2021-05-06,32
2021-05-07,84
2021-05-08,54
2021-05-09,99
2021-05-10,98
2021-05-11,112
2021-05-12,65
2021-05-13,65
2021-05-14,34
2021-05-15,55
2021-05-16,56
2021-05-17,84
2021-05-18,53
2021-05-19,43
2021-05-20,67
2021-05-21,38
2021-05-22,86
2021-05-23,69
2021-05-24,65
2021-05-25,79
2021-05-26,69
2021-05-27,51
2021-05-28,75
2021-05-29,77
2021-05-30,94
2021-05-31,171
2021-06-01,86
2021-06-02,73
2021-06-03,97
2021-06-04,46
2021-06-05,62
2021-06-06,98
2021-06-07,82
2021-06-08,47
2021-06-09,69
2021-06-10,36
2021-06-11,88
2021-06-12,42
2021-06-13,152
2021-06-14,82
2021-06-15,85
2021-06-16,48
2021-06-17,47
2021-06-18,52
2021-06-19,103
2021-06-20,141
2021-06-21,117
2021-06-22,146
2021-06-23,88
2021-06-24,77
2021-06-25,88
2021-06-26,96
2021-06-27,12
2021-06-28,74
2021-06-29,121
2021-06-30,92
2021-07-01,16
2021-07-02,58
2021-07-03,97
2021-07-04,116
2021-07-05,137
2021-07-06,128
2021-07-07,98
2021-07-08,60
2021-07-09,63
2021-07-10,85
2021-07-11,198
2021-07-12,62
2021-07-13,100
2021-07-14,79
2021-07-15,54
2021-07-16,81
2021-07-17,82
2021-07-18,139
2021-07-19,95
2021-07-20,117
2021-07-21,63
2021-07-22,100
2021-07-23,76
2021-07-24,87
2021-07-25,107
2021-07-26,71
2021-07-27,92
2021-07-28,27
2021-07-29,62
2021-07-30,71
2021-07-31,157
2021-08-01,118
2021-08-02,140
2021-08-03,163
2021-08-04,150
2021-08-05,72
2021-08-06,104
2021-08-07,110
2021-08-08,104
2021-08-09,129
2021-08-10,92
2021-08-11,63
2021-08-12,27
2021-08-13,59
2021-08-14,82
2021-08-15,86
2021-08-16,118
2021-08-17,122
2021-08-18,117
2021-08-19,44
2021-08-20,36
2021-08-21,88
2021-08-22,175
2021-08-23,108
2021-08-24,182
2021-08-25,89
2021-08-26,94
2021-08-27,81
2021-08-28,99
2021-08-29,113
2021-08-30,126
2021-08-31,81
2021-09-01,77
2021-09-02,94
2021-09-03,81
2021-09-04,80
2021-09-05,95
2021-09-06,103
2021-09-07,140
2021-09-08,44
2021-09-09,48
2021-09-10,85
2021-09-11,133
2021-09-12,197
2021-09-13,212
2021-09-14,109
2021-09-15,119
2021-09-16,116
2021-09-17,34
2021-09-18,115
2021-09-19,144
2021-09-20,85
2021-09-21,139
2021-09-22,147
2021-09-23,77
2021-09-24,141
2021-09-25,99
2021-09-26,162
2021-09-27,154
2021-09-28,101
2021-09-29,125
2021-09-30,52
2021-10-01,86
2021-10-02,117
2021-10-03,171
2021-10-04,239
