date_day,tot
2020-01-01,29
2020-01-02,95
2020-01-03,82
2020-01-04,60
2020-01-05,91
2020-01-06,100
2020-01-07,90
2020-01-08,165
2020-01-09,72
2020-01-10,88
2020-01-11,67
2020-01-12,67
2020-01-13,44
2020-01-14,115
2020-01-15,66
2020-01-16,136
2020-01-17,105
2020-01-18,88
2020-01-19,64
2020-01-20,62
2020-01-21,224
2020-01-22,108
2020-01-23,51
2020-01-24,59
2020-01-25,95
2020-01-26,92
2020-01-27,62
2020-01-28,100
2020-01-29,198
2020-01-30,61
2020-01-31,119
2020-02-01,62
2020-02-02,122
2020-02-03,103
2020-02-04,111
2020-02-05,74
2020-02-06,65
2020-02-07,78
2020-02-08,79
2020-02-09,65
2020-02-10,135
2020-02-11,73
2020-02-12,100
2020-02-13,55
2020-02-14,54
2020-02-15,113
2020-02-16,56
2020-02-17,85
2020-02-18,66
2020-02-19,80
2020-02-20,96
2020-02-21,78
2020-02-22,76
2020-02-23,101
2020-02-24,31
2020-02-25,116
2020-02-26,108
2020-02-27,87
2020-02-28,72
2020-02-29,65
2020-03-01,135
2020-03-02,150
2020-03-03,46
2020-03-04,158
2020-03-05,94
2020-03-06,69
2020-03-07,68
2020-03-08,103
2020-03-09,156
2020-03-10,85
2020-03-11,164
2020-03-12,203
2020-03-13,130
2020-03-14,69
2020-03-15,64
2020-03-16,138
2020-03-17,87
2020-03-18,154
2020-03-19,114
2020-03-20,91
2020-03-21,81
2020-03-22,139
2020-03-23,123
2020-03-24,140
2020-03-25,85
2020-03-26,120
2020-03-27,93
2020-03-28,131
2020-03-29,90
2020-03-30,168
2020-03-31,205
2020-04-01,177
2020-04-02,98
2020-04-03,82
2020-04-04,106
2020-04-05,86
2020-04-06,98
2020-04-07,84
2020-04-08,97
2020-04-09,84
2020-04-10,68
2020-04-11,133
2020-04-12,101
2020-04-13,168
2020-04-14,203
2020-04-15,166
2020-04-16,69
2020-04-17,101
2020-04-18,45
2020-04-19,114
2020-04-20,118
2020-04-21,188
2020-04-22,206
2020-04-23,78
2020-04-24,55
2020-04-25,91
2020-04-26,96
2020-04-27,209
2020-04-28,115
2020-04-29,102
2020-04-30,76
2020-05-01,151
2020-05-02,114
2020-05-03,40
2020-05-04,73
2020-05-05,141
2020-05-06,59
2020-05-07,103
2020-05-08,95
2020-05-09,66
2020-05-10,114
2020-05-11,107
2020-05-12,80
2020-05-13,97
2020-05-14,47
2020-05-15,39
2020-05-16,47
2020-05-17,68
2020-05-18,156
2020-05-19,69
2020-05-20,96
2020-05-21,81
2020-05-22,93
2020-05-23,67
2020-05-24,63
2020-05-25,91
2020-05-26,90
2020-05-27,87
2020-05-28,76
2020-05-29,28
2020-05-30,42
2020-05-31,73
2020-06-01,203
2020-06-02,115
2020-06-03,87
2020-06-04,54
2020-06-05,74
2020-06-06,91
2020-06-07,56
2020-06-08,134
2020-06-09,42
2020-06-10,75
2020-06-11,118
2020-06-12,109
2020-06-13,96
2020-06-14,102
2020-06-15,79
2020-06-16,78
2020-06-17,73
2020-06-18,89
2020-06-19,86
2020-06-20,97
2020-06-21,99
2020-06-22,132
2020-06-23,157
2020-06-24,71
2020-06-25,95
2020-06-26,85
2020-06-27,121
2020-06-28,88
2020-06-29,159
2020-06-30,102
2020-07-01,172
2020-07-02,218
2020-07-03,104
2020-07-04,70
2020-07-05,140
2020-07-06,123
2020-07-07,143
2020-07-08,133
2020-07-09,106
2020-07-10,89
2020-07-11,84
2020-07-12,149
2020-07-13,182
2020-07-14,181
2020-07-15,168
2020-07-16,118
2020-07-17,52
2020-07-18,62
2020-07-19,115
2020-07-20,146
2020-07-21,157
2020-07-22,162
2020-07-23,124
2020-07-24,125
2020-07-25,53
2020-07-26,92
2020-07-27,127
2020-07-28,153
2020-07-29,105
2020-07-30,165
2020-07-31,103
2020-08-01,122
2020-08-02,29
2020-08-03,62
2020-08-04,134
2020-08-05,113
2020-08-06,167
2020-08-07,98
2020-08-08,74
2020-08-09,87
2020-08-10,97
2020-08-11,87
2020-08-12,75
2020-08-13,101
2020-08-14,105
2020-08-15,63
2020-08-16,69
2020-08-17,164
2020-08-18,96
2020-08-19,101
2020-08-20,78
2020-08-21,106
2020-08-22,77
2020-08-23,38
2020-08-24,118
2020-08-25,86
2020-08-26,118
2020-08-27,180
2020-08-28,134
2020-08-29,74
2020-08-30,127
2020-08-31,70
2020-09-01,146
2020-09-02,81
2020-09-03,85
2020-09-04,78
2020-09-05,23
2020-09-06,53
2020-09-07,155
2020-09-08,135
2020-09-09,67
2020-09-10,109
2020-09-11,77
2020-09-12,84
2020-09-13,36
2020-09-14,152
2020-09-15,92
2020-09-16,43
2020-09-17,91
2020-09-18,113
2020-09-19,82
2020-09-20,87
2020-09-21,141
2020-09-22,120
2020-09-23,52
2020-09-24,100
2020-09-25,34
2020-09-26,79
2020-09-27,73
2020-09-28,120
2020-09-29,35
2020-09-30,60
2020-10-01,155
2020-10-02,57
2020-10-03,48
2020-10-04,56
2020-10-05,187
2020-10-06,100
2020-10-07,171
2020-10-08,125
2020-10-09,137
2020-10-10,107
2020-10-11,111
2020-10-12,128
2020-10-13,114
2020-10-14,99
2020-10-15,106
2020-10-16,116
2020-10-17,90
2020-10-18,77
2020-10-19,133
2020-10-20,159
2020-10-21,154
2020-10-22,29
2020-10-23,75
2020-10-24,155
2020-10-25,150
2020-10-26,121
2020-10-27,70
2020-10-28,81
2020-10-29,200
2020-10-30,159
2020-10-31,68
2020-11-01,149
2020-11-02,170
2020-11-03,69
2020-11-04,76
2020-11-05,87
2020-11-06,153
2020-11-07,53
2020-11-08,133
2020-11-09,89
2020-11-10,134
2020-11-11,78
2020-11-12,134
2020-11-13,164
2020-11-14,38
2020-11-15,35
2020-11-16,75
2020-11-17,122
2020-11-18,53
2020-11-19,176
2020-11-20,151
2020-11-21,141
2020-11-22,88
2020-11-23,180
2020-11-24,168
2020-11-25,160
2020-11-26,87
2020-11-27,112
2020-11-28,86
2020-11-29,44
2020-11-30,140
2020-12-01,132
2020-12-02,133
2020-12-03,81
2020-12-04,36
2020-12-05,66
2020-12-06,51
2020-12-07,147
2020-12-08,101
