date_day,tot
2020-01-01,4
2020-01-02,2
2020-01-03,33
2020-01-04,32
2020-01-05,8
2020-01-06,15
2020-01-07,3
2020-01-08,2
2020-01-09,8
2020-01-10,22
2020-01-11,19
2020-01-12,3
2020-01-13,14
2020-01-14,12
2020-01-15,2
2020-01-16,30
2020-01-17,11
2020-01-18,3
2020-01-19,6
2020-01-20,29
2020-01-21,6
2020-01-22,24
2020-01-23,7
2020-01-24,81
2020-01-25,22
2020-01-26,6
2020-01-27,9
2020-01-28,9
2020-01-29,2
2020-01-30,2
2020-01-31,21
2020-02-01,57
2020-02-02,18
2020-02-03,62
2020-02-04,58
2020-02-05,17
2020-02-06,33
2020-02-07,82
2020-02-08,68
2020-02-09,27
2020-02-10,54
2020-02-11,22
2020-02-12,23
2020-02-13,28
2020-02-14,85
2020-02-15,68
2020-02-16,49
2020-02-17,60
2020-02-18,24
2020-02-19,48
2020-02-20,37
2020-02-21,181
2020-02-22,61
2020-02-23,37
2020-02-24,40
2020-02-25,31
2020-02-26,23
2020-02-27,65
2020-02-28,105
2020-02-29,42
2020-03-01,4
2020-03-02,5
2020-03-03,6
2020-03-04,2
2020-03-05,5
2020-03-06,18
2020-03-07,27
2020-03-08,8
2020-03-09,10
2020-03-10,16
2020-03-11,4
2020-03-12,25
2020-03-13,22
2020-03-14,3
2020-03-15,1
2020-03-16,35
2020-03-17,4
2020-03-18,14
2020-03-19,14
2020-03-20,46
2020-03-21,16
2020-03-22,12
2020-03-23,25
2020-03-24,8
2020-03-25,0
2020-03-26,2
2020-03-27,23
2020-03-28,38
2020-03-29,3
2020-03-30,4
2020-03-31,6
2020-04-01,6
2020-04-02,16
2020-04-03,58
2020-04-04,49
2020-04-05,26
2020-04-06,42
2020-04-07,23
2020-04-08,29
2020-04-09,39
2020-04-10,4
2020-04-11,53
2020-04-12,23
2020-04-13,54
2020-04-14,9
2020-04-15,26
2020-04-16,29
2020-04-17,29
2020-04-18,30
2020-04-19,31
2020-04-20,34
2020-04-21,31
2020-04-22,3
2020-04-23,34
2020-04-24,33
2020-04-25,51
2020-04-26,4
2020-04-27,59
2020-04-28,17
2020-04-29,14
2020-04-30,30
2020-05-01,30
2020-05-02,34
2020-05-03,21
2020-05-04,68
2020-05-05,5
2020-05-06,2
2020-05-07,44
2020-05-08,55
2020-05-09,37
2020-05-10,7
2020-05-11,42
2020-05-12,29
2020-05-13,8
2020-05-14,24
2020-05-15,50
2020-05-16,71
2020-05-17,15
2020-05-18,32
2020-05-19,15
2020-05-20,17
2020-05-21,24
2020-05-22,33
2020-05-23,42
2020-05-24,25
2020-05-25,21
2020-05-26,4
2020-05-27,8
2020-05-28,32
2020-05-29,74
2020-05-30,31
2020-05-31,7
2020-06-01,18
2020-06-02,2
2020-06-03,5
2020-06-04,17
2020-06-05,27
2020-06-06,20
2020-06-07,2
2020-06-08,21
2020-06-09,4
2020-06-10,16
2020-06-11,29
