date_day,tot
2020-01-01,87
2020-01-02,105
2020-01-03,206
2020-01-04,255
2020-01-05,173
2020-01-06,247
2020-01-07,252
2020-01-08,230
2020-01-09,62
2020-01-10,253
2020-01-11,180
2020-01-12,143
2020-01-13,210
2020-01-14,126
2020-01-15,167
2020-01-16,79
2020-01-17,154
2020-01-18,202
2020-01-19,60
2020-01-20,157
2020-01-21,152
2020-01-22,139
2020-01-23,116
2020-01-24,259
2020-01-25,193
2020-01-26,262
2020-01-27,177
2020-01-28,144
2020-01-29,126
2020-01-30,52
2020-01-31,152
2020-02-01,147
2020-02-02,137
2020-02-03,189
2020-02-04,79
2020-02-05,113
2020-02-06,142
2020-02-07,167
2020-02-08,225
2020-02-09,115
2020-02-10,162
2020-02-11,139
2020-02-12,83
2020-02-13,44
2020-02-14,100
2020-02-15,171
2020-02-16,148
2020-02-17,126
2020-02-18,163
2020-02-19,86
2020-02-20,32
2020-02-21,187
2020-02-22,233
2020-02-23,114
2020-02-24,179
2020-02-25,135
2020-02-26,128
2020-02-27,54
2020-02-28,99
2020-02-29,176
2020-03-01,161
2020-03-02,232
2020-03-03,165
2020-03-04,174
2020-03-05,104
2020-03-06,124
2020-03-07,213
2020-03-08,219
2020-03-09,213
2020-03-10,187
2020-03-11,129
2020-03-12,96
2020-03-13,110
2020-03-14,197
2020-03-15,135
2020-03-16,227
2020-03-17,151
2020-03-18,184
2020-03-19,73
2020-03-20,150
2020-03-21,180
2020-03-22,245
2020-03-23,178
2020-03-24,105
2020-03-25,160
2020-03-26,124
2020-03-27,174
2020-03-28,146
2020-03-29,238
2020-03-30,182
2020-03-31,142
2020-04-01,125
2020-04-02,156
2020-04-03,269
2020-04-04,214
2020-04-05,316
2020-04-06,251
2020-04-07,228
2020-04-08,133
2020-04-09,94
2020-04-10,245
2020-04-11,141
2020-04-12,118
2020-04-13,266
2020-04-14,149
2020-04-15,145
2020-04-16,120
2020-04-17,207
2020-04-18,299
2020-04-19,229
2020-04-20,223
2020-04-21,180
2020-04-22,176
2020-04-23,103
2020-04-24,233
2020-04-25,211
2020-04-26,196
2020-04-27,177
2020-04-28,163
2020-04-29,235
2020-04-30,156
2020-05-01,133
2020-05-02,240
2020-05-03,161
2020-05-04,181
2020-05-05,198
2020-05-06,150
2020-05-07,185
2020-05-08,145
2020-05-09,151
2020-05-10,114
2020-05-11,178
2020-05-12,140
2020-05-13,139
2020-05-14,109
2020-05-15,280
2020-05-16,181
2020-05-17,206
2020-05-18,227
2020-05-19,195
2020-05-20,90
2020-05-21,88
2020-05-22,151
2020-05-23,237
2020-05-24,145
2020-05-25,237
2020-05-26,95
2020-05-27,134
2020-05-28,123
2020-05-29,140
2020-05-30,124
2020-05-31,150
2020-06-01,200
2020-06-02,121
2020-06-03,150
