date_day,tot
2020-01-01,36
2020-01-02,22
2020-01-03,70
2020-01-04,115
2020-01-05,82
2020-01-06,89
2020-01-07,94
2020-01-08,117
2020-01-09,104
2020-01-10,106
2020-01-11,75
2020-01-12,80
2020-01-13,100
2020-01-14,74
2020-01-15,75
2020-01-16,118
2020-01-17,73
2020-01-18,159
2020-01-19,105
2020-01-20,133
2020-01-21,84
2020-01-22,79
2020-01-23,75
2020-01-24,67
2020-01-25,148
2020-01-26,80
2020-01-27,190
2020-01-28,78
2020-01-29,122
2020-01-30,69
2020-01-31,91
2020-02-01,122
2020-02-02,50
2020-02-03,139
2020-02-04,117
2020-02-05,167
2020-02-06,204
2020-02-07,161
2020-02-08,189
2020-02-09,75
2020-02-10,208
2020-02-11,152
2020-02-12,174
2020-02-13,170
2020-02-14,106
2020-02-15,230
2020-02-16,42
2020-02-17,120
2020-02-18,150
2020-02-19,253
2020-02-20,92
2020-02-21,149
2020-02-22,139
2020-02-23,86
2020-02-24,219
2020-02-25,179
2020-02-26,76
2020-02-27,144
2020-02-28,83
2020-02-29,138
2020-03-01,65
2020-03-02,127
2020-03-03,57
2020-03-04,114
2020-03-05,97
2020-03-06,20
2020-03-07,137
2020-03-08,61
2020-03-09,221
2020-03-10,20
2020-03-11,97
2020-03-12,109
2020-03-13,53
2020-03-14,51
2020-03-15,38
2020-03-16,68
2020-03-17,73
2020-03-18,92
2020-03-19,103
2020-03-20,94
2020-03-21,131
2020-03-22,30
2020-03-23,50
2020-03-24,50
2020-03-25,81
2020-03-26,76
2020-03-27,130
2020-03-28,107
2020-03-29,70
2020-03-30,104
2020-03-31,67
2020-04-01,163
2020-04-02,125
2020-04-03,157
2020-04-04,107
2020-04-05,111
2020-04-06,135
2020-04-07,177
2020-04-08,152
2020-04-09,141
2020-04-10,207
2020-04-11,166
2020-04-12,102
2020-04-13,116
2020-04-14,78
2020-04-15,177
2020-04-16,122
2020-04-17,133
2020-04-18,172
2020-04-19,58
2020-04-20,152
2020-04-21,120
2020-04-22,142
2020-04-23,147
2020-04-24,72
2020-04-25,277
2020-04-26,87
2020-04-27,197
2020-04-28,127
2020-04-29,108
2020-04-30,227
2020-05-01,82
2020-05-02,65
2020-05-03,107
2020-05-04,42
2020-05-05,99
2020-05-06,55
2020-05-07,98
2020-05-08,78
2020-05-09,139
2020-05-10,124
2020-05-11,74
2020-05-12,68
2020-05-13,80
2020-05-14,55
2020-05-15,132
2020-05-16,132
2020-05-17,89
2020-05-18,161
2020-05-19,89
2020-05-20,75
2020-05-21,49
2020-05-22,93
2020-05-23,152
2020-05-24,72
2020-05-25,104
2020-05-26,35
2020-05-27,63
2020-05-28,215
2020-05-29,54
2020-05-30,96
2020-05-31,119
2020-06-01,159
2020-06-02,160
2020-06-03,145
2020-06-04,97
2020-06-05,52
