date_day,tot
2020-01-01,48
2020-01-02,68
2020-01-03,123
2020-01-04,94
2020-01-05,86
2020-01-06,152
2020-01-07,150
2020-01-08,131
2020-01-09,115
2020-01-10,162
2020-01-11,135
2020-01-12,106
2020-01-13,88
2020-01-14,192
2020-01-15,71
2020-01-16,90
2020-01-17,114
2020-01-18,110
2020-01-19,47
2020-01-20,104
2020-01-21,133
2020-01-22,119
2020-01-23,157
2020-01-24,159
2020-01-25,129
2020-01-26,72
2020-01-27,133
2020-01-28,174
2020-01-29,100
2020-01-30,100
2020-01-31,117
2020-02-01,95
2020-02-02,60
2020-02-03,83
2020-02-04,65
2020-02-05,45
2020-02-06,105
2020-02-07,135
2020-02-08,145
2020-02-09,60
2020-02-10,78
2020-02-11,86
2020-02-12,85
2020-02-13,100
2020-02-14,100
2020-02-15,120
2020-02-16,44
2020-02-17,124
2020-02-18,111
2020-02-19,90
2020-02-20,105
2020-02-21,94
2020-02-22,83
2020-02-23,37
2020-02-24,119
2020-02-25,80
2020-02-26,98
2020-02-27,36
2020-02-28,140
2020-02-29,87
2020-03-01,81
2020-03-02,63
2020-03-03,88
2020-03-04,110
2020-03-05,90
2020-03-06,42
2020-03-07,71
2020-03-08,42
2020-03-09,81
2020-03-10,48
2020-03-11,59
2020-03-12,135
2020-03-13,84
2020-03-14,56
2020-03-15,103
2020-03-16,70
2020-03-17,62
2020-03-18,42
2020-03-19,104
2020-03-20,102
2020-03-21,117
2020-03-22,140
2020-03-23,110
2020-03-24,118
2020-03-25,37
2020-03-26,92
2020-03-27,60
2020-03-28,93
2020-03-29,69
2020-03-30,34
2020-03-31,93
2020-04-01,39
2020-04-02,50
2020-04-03,65
2020-04-04,82
2020-04-05,54
2020-04-06,100
2020-04-07,78
2020-04-08,37
2020-04-09,61
2020-04-10,73
2020-04-11,42
2020-04-12,87
2020-04-13,60
2020-04-14,135
2020-04-15,101
2020-04-16,70
2020-04-17,87
2020-04-18,85
2020-04-19,37
2020-04-20,106
2020-04-21,130
2020-04-22,34
2020-04-23,116
2020-04-24,50
2020-04-25,85
2020-04-26,42
2020-04-27,61
2020-04-28,138
2020-04-29,71
2020-04-30,38
2020-05-01,101
2020-05-02,37
2020-05-03,40
2020-05-04,119
2020-05-05,126
2020-05-06,91
2020-05-07,109
2020-05-08,124
2020-05-09,71
2020-05-10,35
2020-05-11,91
2020-05-12,90
2020-05-13,97
2020-05-14,61
2020-05-15,129
2020-05-16,75
2020-05-17,70
2020-05-18,70
2020-05-19,129
2020-05-20,95
2020-05-21,106
2020-05-22,73
2020-05-23,102
2020-05-24,55
2020-05-25,67
2020-05-26,77
2020-05-27,83
2020-05-28,42
2020-05-29,128
2020-05-30,111
2020-05-31,43
2020-06-01,85
2020-06-02,84
2020-06-03,28
2020-06-04,63
2020-06-05,115
2020-06-06,114
2020-06-07,84
2020-06-08,104
2020-06-09,76
2020-06-10,57
2020-06-11,39
2020-06-12,147
2020-06-13,74
2020-06-14,70
2020-06-15,128
2020-06-16,65
2020-06-17,44
2020-06-18,75
2020-06-19,62
2020-06-20,67
2020-06-21,34
2020-06-22,100
2020-06-23,125
2020-06-24,92
2020-06-25,104
2020-06-26,103
2020-06-27,76
2020-06-28,32
2020-06-29,65
2020-06-30,131
2020-07-01,41
2020-07-02,67
2020-07-03,56
2020-07-04,30
2020-07-05,63
2020-07-06,85
2020-07-07,91
2020-07-08,63
2020-07-09,60
2020-07-10,44
2020-07-11,62
2020-07-12,45
