date_day,tot
2020-01-01,12
2020-01-02,8
2020-01-03,1
2020-01-04,14
2020-01-05,22
2020-01-06,18
2020-01-07,2
2020-01-08,4
2020-01-09,18
2020-01-10,10
2020-01-11,3
2020-01-12,4
2020-01-13,10
2020-01-14,10
2020-01-15,2
2020-01-16,10
2020-01-17,28
2020-01-18,12
2020-01-19,0
2020-01-20,14
2020-01-21,20
2020-01-22,10
2020-01-23,3
2020-01-24,10
2020-01-25,10
2020-01-26,12
2020-01-27,2
2020-01-28,20
2020-01-29,2
2020-01-30,10
2020-01-31,2
2020-02-01,7
2020-02-02,10
2020-02-03,32
2020-02-04,28
2020-02-05,6
2020-02-06,12
2020-02-07,34
2020-02-08,14
2020-02-09,13
2020-02-10,12
2020-02-11,27
2020-02-12,17
2020-02-13,4
2020-02-14,20
2020-02-15,53
2020-02-16,16
2020-02-17,5
2020-02-18,17
2020-02-19,41
2020-02-20,20
2020-02-21,4
2020-02-22,19
2020-02-23,13
2020-02-24,19
2020-02-25,10
2020-02-26,6
2020-02-27,47
2020-02-28,10
2020-02-29,11
2020-03-01,24
2020-03-02,18
2020-03-03,4
2020-03-04,6
2020-03-05,10
2020-03-06,14
2020-03-07,2
2020-03-08,8
2020-03-09,12
2020-03-10,26
2020-03-11,4
2020-03-12,10
2020-03-13,8
2020-03-14,10
2020-03-15,2
2020-03-16,10
2020-03-17,20
2020-03-18,14
2020-03-19,6
2020-03-20,18
2020-03-21,22
2020-03-22,8
2020-03-23,4
2020-03-24,14
2020-03-25,12
2020-03-26,14
2020-03-27,4
2020-03-28,28
2020-03-29,20
2020-03-30,4
2020-03-31,4
2020-04-01,5
2020-04-02,20
2020-04-03,54
2020-04-04,13
2020-04-05,13
2020-04-06,27
2020-04-07,51
2020-04-08,14
2020-04-09,12
2020-04-10,19
2020-04-11,22
2020-04-12,25
2020-04-13,1
2020-04-14,14
2020-04-15,40
2020-04-16,30
2020-04-17,6
2020-04-18,18
2020-04-19,33
2020-04-20,27
2020-04-21,13
2020-04-22,34
2020-04-23,43
2020-04-24,29
2020-04-25,6
2020-04-26,53
2020-04-27,48
2020-04-28,26
2020-04-29,12
2020-04-30,28
2020-05-01,18
2020-05-02,12
2020-05-03,4
2020-05-04,8
2020-05-05,20
2020-05-06,18
2020-05-07,8
2020-05-08,4
2020-05-09,10
2020-05-10,28
2020-05-11,4
2020-05-12,26
2020-05-13,30
2020-05-14,12
2020-05-15,4
2020-05-16,16
2020-05-17,12
2020-05-18,12
2020-05-19,2
2020-05-20,30
2020-05-21,12
2020-05-22,18
2020-05-23,2
2020-05-24,14
2020-05-25,18
2020-05-26,6
2020-05-27,2
2020-05-28,20
2020-05-29,10
2020-05-30,16
2020-05-31,2
2020-06-01,12
2020-06-02,13
2020-06-03,40
2020-06-04,33
2020-06-05,16
2020-06-06,19
2020-06-07,55
2020-06-08,35
2020-06-09,9
2020-06-10,14
2020-06-11,57
2020-06-12,19
2020-06-13,7
2020-06-14,9
2020-06-15,29
2020-06-16,28
2020-06-17,11
2020-06-18,26
2020-06-19,40
2020-06-20,19
2020-06-21,11
2020-06-22,17
2020-06-23,20
2020-06-24,12
2020-06-25,14
2020-06-26,32
2020-06-27,47
2020-06-28,9
2020-06-29,8
2020-06-30,35
2020-07-01,28
2020-07-02,24
