date_day,tot
2020-01-01,37
2020-01-02,131
2020-01-03,135
2020-01-04,57
2020-01-05,82
2020-01-06,104
2020-01-07,193
2020-01-08,83
2020-01-09,149
2020-01-10,111
2020-01-11,92
2020-01-12,116
2020-01-13,165
2020-01-14,151
2020-01-15,78
2020-01-16,118
2020-01-17,159
2020-01-18,140
2020-01-19,83
2020-01-20,153
2020-01-21,109
2020-01-22,73
2020-01-23,158
2020-01-24,144
2020-01-25,104
2020-01-26,111
2020-01-27,225
2020-01-28,130
2020-01-29,116
2020-01-30,163
2020-01-31,186
2020-02-01,55
2020-02-02,95
2020-02-03,258
2020-02-04,88
2020-02-05,74
2020-02-06,134
2020-02-07,154
2020-02-08,135
2020-02-09,164
2020-02-10,188
2020-02-11,177
2020-02-12,79
2020-02-13,181
2020-02-14,141
2020-02-15,102
2020-02-16,142
2020-02-17,117
2020-02-18,157
2020-02-19,103
2020-02-20,176
2020-02-21,132
2020-02-22,49
2020-02-23,97
2020-02-24,137
2020-02-25,185
2020-02-26,70
2020-02-27,187
2020-02-28,142
2020-02-29,117
2020-03-01,71
2020-03-02,158
2020-03-03,148
2020-03-04,86
2020-03-05,148
2020-03-06,107
2020-03-07,105
2020-03-08,117
2020-03-09,162
2020-03-10,131
2020-03-11,78
2020-03-12,102
2020-03-13,119
2020-03-14,171
2020-03-15,90
2020-03-16,172
2020-03-17,124
2020-03-18,82
2020-03-19,163
2020-03-20,153
2020-03-21,91
2020-03-22,47
2020-03-23,227
2020-03-24,94
2020-03-25,40
2020-03-26,132
2020-03-27,166
2020-03-28,97
2020-03-29,107
2020-03-30,171
2020-03-31,180
2020-04-01,69
2020-04-02,83
2020-04-03,137
2020-04-04,64
2020-04-05,93
2020-04-06,125
2020-04-07,128
2020-04-08,50
2020-04-09,143
2020-04-10,188
2020-04-11,79
2020-04-12,59
2020-04-13,166
2020-04-14,128
2020-04-15,40
2020-04-16,140
2020-04-17,106
2020-04-18,59
2020-04-19,94
2020-04-20,169
2020-04-21,103
2020-04-22,70
2020-04-23,184
2020-04-24,110
2020-04-25,107
2020-04-26,50
2020-04-27,192
2020-04-28,75
2020-04-29,78
2020-04-30,88
2020-05-01,91
2020-05-02,63
2020-05-03,73
2020-05-04,111
2020-05-05,57
2020-05-06,50
2020-05-07,143
2020-05-08,136
2020-05-09,83
2020-05-10,74
2020-05-11,145
2020-05-12,93
2020-05-13,74
2020-05-14,105
2020-05-15,98
2020-05-16,41
2020-05-17,80
2020-05-18,135
2020-05-19,95
2020-05-20,50
2020-05-21,58
2020-05-22,102
2020-05-23,32
2020-05-24,96
2020-05-25,155
2020-05-26,101
2020-05-27,73
2020-05-28,96
2020-05-29,119
2020-05-30,53
2020-05-31,135
2020-06-01,47
2020-06-02,104
2020-06-03,67
2020-06-04,47
2020-06-05,139
2020-06-06,58
2020-06-07,98
2020-06-08,163
2020-06-09,75
2020-06-10,41
2020-06-11,109
2020-06-12,175
2020-06-13,59
2020-06-14,65
2020-06-15,147
2020-06-16,129
2020-06-17,56
2020-06-18,110
2020-06-19,98
2020-06-20,83
2020-06-21,85
2020-06-22,178
2020-06-23,109
2020-06-24,50
2020-06-25,96
2020-06-26,129
2020-06-27,88
2020-06-28,62
2020-06-29,119
2020-06-30,66
2020-07-01,63
2020-07-02,95
2020-07-03,104
2020-07-04,48
2020-07-05,49
2020-07-06,118
2020-07-07,95
2020-07-08,26
2020-07-09,136
2020-07-10,103
2020-07-11,126
2020-07-12,76
2020-07-13,132
2020-07-14,95
2020-07-15,68
2020-07-16,76
2020-07-17,129
2020-07-18,59
2020-07-19,103
2020-07-20,133
2020-07-21,85
2020-07-22,37
2020-07-23,235
2020-07-24,91
2020-07-25,112
2020-07-26,48
2020-07-27,159
2020-07-28,103
2020-07-29,94
2020-07-30,91
2020-07-31,122
2020-08-01,69
2020-08-02,49
2020-08-03,207
2020-08-04,131
2020-08-05,33
2020-08-06,104
2020-08-07,173
2020-08-08,68
2020-08-09,77
2020-08-10,108
2020-08-11,150
2020-08-12,74
2020-08-13,79
2020-08-14,131
2020-08-15,56
2020-08-16,145
2020-08-17,114
2020-08-18,86
2020-08-19,77
2020-08-20,173
2020-08-21,167
2020-08-22,74
2020-08-23,77
2020-08-24,208
2020-08-25,170
2020-08-26,55
2020-08-27,217
2020-08-28,91
2020-08-29,92
2020-08-30,85
2020-08-31,186
2020-09-01,94
2020-09-02,43
2020-09-03,148
2020-09-04,159
2020-09-05,96
2020-09-06,95
2020-09-07,226
2020-09-08,119
2020-09-09,117
2020-09-10,130
2020-09-11,250
2020-09-12,117
2020-09-13,86
2020-09-14,207
2020-09-15,202
2020-09-16,69
2020-09-17,138
2020-09-18,173
2020-09-19,83
2020-09-20,145
2020-09-21,156
2020-09-22,119
2020-09-23,67
2020-09-24,103
2020-09-25,169
2020-09-26,70
2020-09-27,134
2020-09-28,190
2020-09-29,93
2020-09-30,88
2020-10-01,155
2020-10-02,72
2020-10-03,107
2020-10-04,148
2020-10-05,186
2020-10-06,85
2020-10-07,115
2020-10-08,138
2020-10-09,187
2020-10-10,88
2020-10-11,146
2020-10-12,161
2020-10-13,116
2020-10-14,75
2020-10-15,195
2020-10-16,199
2020-10-17,74
2020-10-18,91
2020-10-19,248
2020-10-20,205
2020-10-21,96
2020-10-22,109
2020-10-23,208
2020-10-24,98
2020-10-25,172
2020-10-26,163
2020-10-27,276
2020-10-28,80
2020-10-29,164
2020-10-30,162
2020-10-31,95
2020-11-01,117
2020-11-02,155
2020-11-03,111
2020-11-04,71
2020-11-05,151
2020-11-06,195
2020-11-07,155
2020-11-08,137
2020-11-09,251
2020-11-10,119
2020-11-11,97
2020-11-12,196
2020-11-13,183
2020-11-14,58
2020-11-15,141
2020-11-16,192
2020-11-17,127
2020-11-18,78
2020-11-19,182
2020-11-20,132
2020-11-21,111
2020-11-22,98
2020-11-23,340
2020-11-24,105
2020-11-25,103
2020-11-26,147
2020-11-27,281
2020-11-28,78
2020-11-29,112
2020-11-30,117
2020-12-01,101
2020-12-02,89
2020-12-03,156
2020-12-04,133
2020-12-05,158
2020-12-06,96
