date_day,tot
2020-01-01,88
2020-01-02,94
2020-01-03,118
2020-01-04,105
2020-01-05,81
2020-01-06,207
2020-01-07,138
2020-01-08,97
2020-01-09,151
2020-01-10,149
2020-01-11,123
2020-01-12,215
2020-01-13,222
2020-01-14,211
2020-01-15,98
2020-01-16,106
2020-01-17,25
2020-01-18,112
2020-01-19,144
2020-01-20,134
2020-01-21,195
2020-01-22,174
2020-01-23,158
2020-01-24,89
2020-01-25,89
2020-01-26,146
2020-01-27,180
2020-01-28,97
2020-01-29,132
2020-01-30,153
2020-01-31,154
2020-02-01,129
2020-02-02,143
2020-02-03,114
2020-02-04,183
2020-02-05,113
2020-02-06,39
2020-02-07,48
2020-02-08,136
2020-02-09,140
2020-02-10,177
2020-02-11,86
2020-02-12,91
2020-02-13,44
2020-02-14,95
2020-02-15,34
2020-02-16,178
2020-02-17,119
2020-02-18,171
2020-02-19,70
2020-02-20,55
2020-02-21,73
2020-02-22,179
2020-02-23,98
2020-02-24,103
2020-02-25,152
2020-02-26,63
2020-02-27,52
2020-02-28,57
2020-02-29,67
2020-03-01,76
2020-03-02,98
2020-03-03,86
2020-03-04,53
2020-03-05,51
2020-03-06,111
2020-03-07,96
2020-03-08,97
2020-03-09,76
2020-03-10,137
2020-03-11,79
2020-03-12,64
2020-03-13,46
2020-03-14,113
2020-03-15,95
2020-03-16,89
2020-03-17,44
2020-03-18,78
2020-03-19,77
2020-03-20,68
2020-03-21,169
2020-03-22,131
2020-03-23,96
2020-03-24,151
2020-03-25,76
2020-03-26,56
2020-03-27,73
2020-03-28,78
2020-03-29,155
2020-03-30,105
2020-03-31,57
2020-04-01,138
2020-04-02,70
2020-04-03,71
2020-04-04,100
2020-04-05,90
2020-04-06,106
2020-04-07,195
2020-04-08,118
2020-04-09,74
2020-04-10,238
2020-04-11,50
2020-04-12,227
2020-04-13,210
2020-04-14,171
2020-04-15,67
2020-04-16,127
2020-04-17,70
2020-04-18,183
2020-04-19,208
2020-04-20,213
2020-04-21,117
2020-04-22,27
2020-04-23,134
2020-04-24,97
2020-04-25,152
2020-04-26,90
2020-04-27,108
2020-04-28,182
2020-04-29,42
2020-04-30,62
2020-05-01,98
2020-05-02,71
2020-05-03,166
2020-05-04,183
2020-05-05,61
2020-05-06,149
2020-05-07,102
2020-05-08,92
2020-05-09,166
2020-05-10,201
2020-05-11,137
2020-05-12,90
2020-05-13,158
2020-05-14,88
2020-05-15,160
2020-05-16,124
2020-05-17,155
2020-05-18,236
2020-05-19,89
2020-05-20,195
2020-05-21,137
2020-05-22,124
