date_day,tot
2020-01-01,8
2020-01-02,0
2020-01-03,0
2020-01-04,19
2020-01-05,25
2020-01-06,41
2020-01-07,6
2020-01-08,0
2020-01-09,0
2020-01-10,27
2020-01-11,43
2020-01-12,25
2020-01-13,27
2020-01-14,20
2020-01-15,7
2020-01-16,25
2020-01-17,2
2020-01-18,1
2020-01-19,29
2020-01-20,51
2020-01-21,28
2020-01-22,4
2020-01-23,8
2020-01-24,2
2020-01-25,52
2020-01-26,57
2020-01-27,17
2020-01-28,6
2020-01-29,1
2020-01-30,17
2020-01-31,18
2020-02-01,31
2020-02-02,48
2020-02-03,20
2020-02-04,37
2020-02-05,33
2020-02-06,24
2020-02-07,22
2020-02-08,16
2020-02-09,30
2020-02-10,65
2020-02-11,55
2020-02-12,22
2020-02-13,0
2020-02-14,12
2020-02-15,60
2020-02-16,47
2020-02-17,27
2020-02-18,27
2020-02-19,12
2020-02-20,9
2020-02-21,22
2020-02-22,22
2020-02-23,29
2020-02-24,61
2020-02-25,46
2020-02-26,22
2020-02-27,9
2020-02-28,2
2020-02-29,34
2020-03-01,20
2020-03-02,27
2020-03-03,9
2020-03-04,2
2020-03-05,6
2020-03-06,4
2020-03-07,8
2020-03-08,17
2020-03-09,32
2020-03-10,36
2020-03-11,20
2020-03-12,0
2020-03-13,0
2020-03-14,22
2020-03-15,32
2020-03-16,54
2020-03-17,17
2020-03-18,0
2020-03-19,0
2020-03-20,15
2020-03-21,34
2020-03-22,36
2020-03-23,26
2020-03-24,18
2020-03-25,14
2020-03-26,2
2020-03-27,2
2020-03-28,5
2020-03-29,39
2020-03-30,48
2020-03-31,16
2020-04-01,43
2020-04-02,7
2020-04-03,2
2020-04-04,12
2020-04-05,70
2020-04-06,62
2020-04-07,21
2020-04-08,2
2020-04-09,6
2020-04-10,9
2020-04-11,30
2020-04-12,27
2020-04-13,20
2020-04-14,26
2020-04-15,19
2020-04-16,26
2020-04-17,15
2020-04-18,20
2020-04-19,38
2020-04-20,72
2020-04-21,30
2020-04-22,10
2020-04-23,0
2020-04-24,10
2020-04-25,41
2020-04-26,69
2020-04-27,30
2020-04-28,20
2020-04-29,16
2020-04-30,42
2020-05-01,20
2020-05-02,26
2020-05-03,20
2020-05-04,51
2020-05-05,28
2020-05-06,22
2020-05-07,0
2020-05-08,1
2020-05-09,22
2020-05-10,50
2020-05-11,52
2020-05-12,27
2020-05-13,0
2020-05-14,1
2020-05-15,20
2020-05-16,34
2020-05-17,59
2020-05-18,18
2020-05-19,37
2020-05-20,18
2020-05-21,24
2020-05-22,4
2020-05-23,9
2020-05-24,16
2020-05-25,60
2020-05-26,36
2020-05-27,4
2020-05-28,0
2020-05-29,10
2020-05-30,32
2020-05-31,47
2020-06-01,48
2020-06-02,32
2020-06-03,2
2020-06-04,6
2020-06-05,9
2020-06-06,29
2020-06-07,33
2020-06-08,21
2020-06-09,27
2020-06-10,27
2020-06-11,20
2020-06-12,6
2020-06-13,18
2020-06-14,46
2020-06-15,59
2020-06-16,26
2020-06-17,7
2020-06-18,0
2020-06-19,6
2020-06-20,34
2020-06-21,48
2020-06-22,35
2020-06-23,10
2020-06-24,11
2020-06-25,19
2020-06-26,39
2020-06-27,14
2020-06-28,15
2020-06-29,49
2020-06-30,23
2020-07-01,33
2020-07-02,9
2020-07-03,0
2020-07-04,14
2020-07-05,48
2020-07-06,73
2020-07-07,22
2020-07-08,1
2020-07-09,3
2020-07-10,17
2020-07-11,36
2020-07-12,28
2020-07-13,34
2020-07-14,27
2020-07-15,15
2020-07-16,14
2020-07-17,8
2020-07-18,14
2020-07-19,28
2020-07-20,44
2020-07-21,22
2020-07-22,17
2020-07-23,1
2020-07-24,5
2020-07-25,41
2020-07-26,75
2020-07-27,48
2020-07-28,12
2020-07-29,4
2020-07-30,19
2020-07-31,25
2020-08-01,15
2020-08-02,20
2020-08-03,13
2020-08-04,24
2020-08-05,15
2020-08-06,16
2020-08-07,5
