date_day,tot
2020-01-01,12
2020-01-02,64
2020-01-03,40
2020-01-04,27
2020-01-05,72
2020-01-06,73
2020-01-07,47
2020-01-08,27
2020-01-09,69
2020-01-10,71
2020-01-11,56
2020-01-12,62
2020-01-13,73
2020-01-14,65
2020-01-15,24
2020-01-16,43
2020-01-17,43
2020-01-18,34
2020-01-19,93
2020-01-20,77
2020-01-21,85
2020-01-22,54
2020-01-23,59
2020-01-24,63
2020-01-25,22
2020-01-26,50
2020-01-27,32
2020-01-28,32
2020-01-29,43
2020-01-30,80
2020-01-31,102
2020-02-01,68
2020-02-02,153
2020-02-03,142
2020-02-04,87
2020-02-05,109
2020-02-06,99
2020-02-07,146
2020-02-08,83
2020-02-09,118
2020-02-10,132
2020-02-11,129
2020-02-12,96
2020-02-13,161
2020-02-14,134
2020-02-15,91
2020-02-16,136
2020-02-17,106
2020-02-18,124
2020-02-19,122
2020-02-20,136
2020-02-21,149
2020-02-22,114
2020-02-23,182
2020-02-24,84
2020-02-25,67
2020-02-26,59
2020-02-27,101
2020-02-28,90
2020-02-29,61
2020-03-01,100
2020-03-02,57
2020-03-03,58
2020-03-04,17
2020-03-05,36
2020-03-06,88
2020-03-07,35
2020-03-08,96
2020-03-09,83
2020-03-10,41
2020-03-11,38
2020-03-12,82
2020-03-13,84
2020-03-14,18
2020-03-15,70
2020-03-16,72
2020-03-17,51
2020-03-18,24
2020-03-19,78
2020-03-20,76
2020-03-21,55
2020-03-22,100
2020-03-23,104
2020-03-24,70
2020-03-25,51
2020-03-26,113
2020-03-27,55
2020-03-28,22
2020-03-29,112
2020-03-30,89
2020-03-31,82
2020-04-01,57
2020-04-02,65
2020-04-03,50
2020-04-04,12
2020-04-05,105
2020-04-06,61
2020-04-07,34
2020-04-08,64
2020-04-09,97
2020-04-10,54
2020-04-11,69
2020-04-12,163
2020-04-13,102
2020-04-14,63
2020-04-15,49
2020-04-16,63
2020-04-17,42
2020-04-18,43
2020-04-19,72
2020-04-20,115
2020-04-21,64
2020-04-22,71
2020-04-23,101
2020-04-24,72
2020-04-25,24
2020-04-26,37
2020-04-27,49
2020-04-28,71
2020-04-29,100
2020-04-30,86
2020-05-01,53
2020-05-02,67
2020-05-03,81
2020-05-04,126
2020-05-05,93
2020-05-06,106
2020-05-07,119
2020-05-08,110
2020-05-09,79
2020-05-10,111
2020-05-11,76
2020-05-12,136
2020-05-13,91
2020-05-14,149
2020-05-15,89
2020-05-16,36
2020-05-17,126
2020-05-18,101
2020-05-19,129
2020-05-20,141
2020-05-21,152
2020-05-22,140
2020-05-23,58
2020-05-24,157
2020-05-25,41
2020-05-26,88
2020-05-27,85
2020-05-28,85
2020-05-29,148
2020-05-30,93
2020-05-31,103
2020-06-01,79
2020-06-02,76
2020-06-03,17
2020-06-04,49
2020-06-05,32
2020-06-06,6
2020-06-07,70
2020-06-08,53
2020-06-09,61
2020-06-10,25
2020-06-11,63
2020-06-12,57
2020-06-13,22
2020-06-14,66
2020-06-15,34
2020-06-16,30
2020-06-17,6
2020-06-18,101
2020-06-19,46
2020-06-20,26
2020-06-21,110
2020-06-22,75
2020-06-23,50
2020-06-24,8
2020-06-25,29
2020-06-26,54
2020-06-27,27
2020-06-28,60
2020-06-29,74
2020-06-30,61
2020-07-01,112
2020-07-02,82
2020-07-03,114
2020-07-04,64
2020-07-05,208
2020-07-06,82
2020-07-07,138
2020-07-08,109
2020-07-09,74
2020-07-10,128
2020-07-11,57
2020-07-12,106
2020-07-13,158
2020-07-14,108
2020-07-15,74
2020-07-16,64
2020-07-17,120
2020-07-18,61
2020-07-19,196
2020-07-20,165
