date_day,tot
2020-01-01,1655
2020-01-02,3544
2020-01-03,3832
2020-01-04,4006
2020-01-05,3905
2020-01-06,5027
2020-01-07,3999
2020-01-08,4092
2020-01-09,3791
2020-01-10,4361
2020-01-11,3628
2020-01-12,4210
2020-01-13,4890
2020-01-14,4372
2020-01-15,4134
2020-01-16,3179
2020-01-17,3989
2020-01-18,3576
2020-01-19,4243
2020-01-20,4737
2020-01-21,3659
2020-01-22,3911
2020-01-23,3545
2020-01-24,3945
2020-01-25,3482
2020-01-26,4006
2020-01-27,4963
2020-01-28,3748
2020-01-29,4304
2020-01-30,3585
2020-01-31,4128
2020-02-01,3566
2020-02-02,3862
2020-02-03,4982
2020-02-04,3919
2020-02-05,3877
2020-02-06,4062
2020-02-07,3755
2020-02-08,4027
2020-02-09,4527
2020-02-10,5171
2020-02-11,3965
2020-02-12,4436
2020-02-13,3847
2020-02-14,4051
2020-02-15,4170
2020-02-16,3524
2020-02-17,4801
2020-02-18,3805
2020-02-19,4074
2020-02-20,3681
2020-02-21,3890
2020-02-22,3877
2020-02-23,4164
2020-02-24,4831
2020-02-25,4370
2020-02-26,3931
2020-02-27,3340
2020-02-28,3797
2020-02-29,3841
2020-03-01,3955
2020-03-02,4786
2020-03-03,3799
2020-03-04,3936
2020-03-05,4350
2020-03-06,4296
2020-03-07,4276
2020-03-08,4181
2020-03-09,5304
2020-03-10,4158
2020-03-11,4567
2020-03-12,4114
2020-03-13,4047
2020-03-14,3903
2020-03-15,4064
2020-03-16,4611
2020-03-17,3955
2020-03-18,4332
2020-03-19,4015
2020-03-20,3961
2020-03-21,3771
2020-03-22,4224
2020-03-23,5381
2020-03-24,3835
2020-03-25,4418
2020-03-26,4219
2020-03-27,3979
2020-03-28,4082
2020-03-29,4090
2020-03-30,5344
2020-03-31,4069
2020-04-01,3927
2020-04-02,3962
2020-04-03,4037
2020-04-04,3722
2020-04-05,4449
2020-04-06,4962
2020-04-07,3836
2020-04-08,3996
2020-04-09,3933
2020-04-10,4210
2020-04-11,3730
2020-04-12,4185
2020-04-13,5013
2020-04-14,3735
2020-04-15,4025
2020-04-16,3710
2020-04-17,4303
2020-04-18,3992
2020-04-19,4281
2020-04-20,4883
2020-04-21,4072
2020-04-22,4224
2020-04-23,3737
2020-04-24,3852
2020-04-25,3743
2020-04-26,4127
2020-04-27,5309
2020-04-28,3996
2020-04-29,3916
2020-04-30,3868
2020-05-01,3824
2020-05-02,3831
2020-05-03,3969
2020-05-04,4791
2020-05-05,3910
2020-05-06,3867
2020-05-07,3994
2020-05-08,3964
2020-05-09,3921
2020-05-10,4249
2020-05-11,4788
2020-05-12,4084
2020-05-13,3945
2020-05-14,3814
2020-05-15,3853
2020-05-16,4117
2020-05-17,4086
2020-05-18,4977
2020-05-19,3559
2020-05-20,4101
2020-05-21,4410
2020-05-22,4023
2020-05-23,3992
2020-05-24,4467
2020-05-25,5041
2020-05-26,3860
2020-05-27,3908
2020-05-28,4356
2020-05-29,4107
2020-05-30,3785
2020-05-31,4217
2020-06-01,5061
2020-06-02,3653
2020-06-03,3962
2020-06-04,3892
2020-06-05,3977
2020-06-06,3828
2020-06-07,3713
2020-06-08,4701
2020-06-09,3836
2020-06-10,4115
2020-06-11,3511
2020-06-12,4335
2020-06-13,3338
2020-06-14,4152
2020-06-15,5217
2020-06-16,4106
2020-06-17,4065
2020-06-18,4283
2020-06-19,4072
2020-06-20,4002
2020-06-21,3937
2020-06-22,5041
2020-06-23,3483
2020-06-24,4070
2020-06-25,4139
2020-06-26,3777
2020-06-27,3584
2020-06-28,4233
2020-06-29,4410
2020-06-30,3971
2020-07-01,3972
2020-07-02,3906
2020-07-03,3951
2020-07-04,3745
2020-07-05,4179
2020-07-06,5219
2020-07-07,4129
2020-07-08,4200
2020-07-09,4105
2020-07-10,4269
2020-07-11,3708
2020-07-12,4003
2020-07-13,4748
2020-07-14,4240
2020-07-15,4340
2020-07-16,3817
2020-07-17,4175
2020-07-18,3857
2020-07-19,3749
2020-07-20,4553
2020-07-21,3729
2020-07-22,4040
2020-07-23,4183
2020-07-24,3732
2020-07-25,3808
2020-07-26,4048
2020-07-27,5154
2020-07-28,4103
2020-07-29,4152
2020-07-30,3701
2020-07-31,4038
2020-08-01,3892
2020-08-02,3942
2020-08-03,4636
2020-08-04,3687
2020-08-05,4232
2020-08-06,3538
2020-08-07,4013
2020-08-08,3950
2020-08-09,4081
2020-08-10,4995
2020-08-11,3984
2020-08-12,4343
2020-08-13,3574
2020-08-14,3992
2020-08-15,3840
2020-08-16,4100
2020-08-17,4847
2020-08-18,3767
2020-08-19,3996
2020-08-20,4057
2020-08-21,3850
2020-08-22,4014
2020-08-23,4022
2020-08-24,4847
2020-08-25,3876
2020-08-26,4129
2020-08-27,3720
2020-08-28,4038
2020-08-29,3860
2020-08-30,3691
2020-08-31,4762
2020-09-01,3885
2020-09-02,4146
2020-09-03,4222
2020-09-04,4062
2020-09-05,4094
2020-09-06,4267
2020-09-07,5247
2020-09-08,3738
2020-09-09,4120
2020-09-10,4635
2020-09-11,3945
2020-09-12,3734
2020-09-13,4124
2020-09-14,5342
2020-09-15,4015
2020-09-16,4041
2020-09-17,3876
2020-09-18,4093
2020-09-19,3667
2020-09-20,4349
2020-09-21,5287
2020-09-22,4050
2020-09-23,3889
2020-09-24,4286
2020-09-25,3882
2020-09-26,3846
2020-09-27,4156
2020-09-28,5113
2020-09-29,4497
2020-09-30,4345
2020-10-01,3977
2020-10-02,4186
2020-10-03,4095
2020-10-04,3988
2020-10-05,5101
2020-10-06,4368
2020-10-07,4410
2020-10-08,4439
2020-10-09,4446
2020-10-10,4005
2020-10-11,4796
2020-10-12,5496
2020-10-13,3729
2020-10-14,3951
2020-10-15,4265
2020-10-16,4152
2020-10-17,4054
2020-10-18,4447
2020-10-19,5270
2020-10-20,4191
2020-10-21,3981
2020-10-22,4159
2020-10-23,4132
2020-10-24,4082
2020-10-25,4127
2020-10-26,5408
2020-10-27,4109
2020-10-28,4335
2020-10-29,4235
2020-10-30,4148
2020-10-31,4008
2020-11-01,3864
2020-11-02,4595
2020-11-03,3900
2020-11-04,3827
2020-11-05,4239
2020-11-06,4231
2020-11-07,3454
2020-11-08,4233
2020-11-09,5016
2020-11-10,3964
2020-11-11,3729
2020-11-12,4075
2020-11-13,4096
2020-11-14,3658
2020-11-15,4371
2020-11-16,4802
2020-11-17,3934
2020-11-18,3823
2020-11-19,4108
2020-11-20,4396
2020-11-21,3819
2020-11-22,3777
2020-11-23,4850
2020-11-24,3965
2020-11-25,3956
2020-11-26,3927
2020-11-27,3758
2020-11-28,3727
2020-11-29,4518
2020-11-30,4673
2020-12-01,3697
2020-12-02,4222
2020-12-03,4059
2020-12-04,3958
2020-12-05,3969
2020-12-06,4412
2020-12-07,5390
2020-12-08,3973
2020-12-09,4193
2020-12-10,4178
2020-12-11,4172
2020-12-12,4119
2020-12-13,4420
2020-12-14,4992
2020-12-15,3965
2020-12-16,4194
2020-12-17,4273
2020-12-18,3988
2020-12-19,3697
2020-12-20,4263
2020-12-21,5192
2020-12-22,4019
2020-12-23,4134
2020-12-24,4177
2020-12-25,3738
2020-12-26,4153
2020-12-27,4108
2020-12-28,5105
2020-12-29,4067
2020-12-30,4224
2020-12-31,4165
2021-01-01,5014
2021-01-02,4677
2021-01-03,4918
2021-01-04,5297
2021-01-05,4982
2021-01-06,4746
2021-01-07,5430
2021-01-08,5109
2021-01-09,4563
2021-01-10,4361
2021-01-11,5526
2021-01-12,5042
2021-01-13,4580
2021-01-14,5416
2021-01-15,4682
2021-01-16,4822
2021-01-17,4381
2021-01-18,4996
2021-01-19,5217
2021-01-20,4968
2021-01-21,5458
2021-01-22,4508
2021-01-23,4139
2021-01-24,4996
2021-01-25,5639
2021-01-26,4771
2021-01-27,5090
2021-01-28,5107
2021-01-29,4784
2021-01-30,4915
2021-01-31,4972
2021-02-01,6437
2021-02-02,4714
2021-02-03,5132
2021-02-04,4858
2021-02-05,5148
2021-02-06,4776
2021-02-07,4316
2021-02-08,5367
2021-02-09,5221
2021-02-10,4927
2021-02-11,5002
2021-02-12,4677
2021-02-13,4741
2021-02-14,4603
2021-02-15,5250
2021-02-16,4739
2021-02-17,5248
2021-02-18,5220
2021-02-19,5196
2021-02-20,4991
2021-02-21,4618
2021-02-22,5731
2021-02-23,5386
2021-02-24,4768
2021-02-25,5096
2021-02-26,4985
2021-02-27,4995
2021-02-28,4883
2021-03-01,5708
2021-03-02,4940
2021-03-03,5244
2021-03-04,5588
2021-03-05,5400
2021-03-06,5051
2021-03-07,4934
2021-03-08,5707
2021-03-09,4932
2021-03-10,5104
2021-03-11,5162
2021-03-12,5088
2021-03-13,5307
2021-03-14,5259
2021-03-15,5780
2021-03-16,5288
2021-03-17,4882
2021-03-18,4954
2021-03-19,4542
2021-03-20,4469
2021-03-21,5383
2021-03-22,5956
2021-03-23,5020
2021-03-24,5233
2021-03-25,4985
2021-03-26,5358
2021-03-27,4666
2021-03-28,4545
2021-03-29,5920
2021-03-30,4771
2021-03-31,4765
2021-04-01,4937
2021-04-02,4770
2021-04-03,4576
2021-04-04,5227
2021-04-05,5929
2021-04-06,5398
2021-04-07,5357
2021-04-08,5729
2021-04-09,5037
2021-04-10,4655
2021-04-11,5865
2021-04-12,5658
2021-04-13,4399
2021-04-14,5288
2021-04-15,4776
2021-04-16,4684
2021-04-17,4909
2021-04-18,4941
2021-04-19,5367
2021-04-20,5572
2021-04-21,4995
2021-04-22,5534
2021-04-23,4692
2021-04-24,5133
2021-04-25,4927
2021-04-26,5470
2021-04-27,5072
2021-04-28,4969
2021-04-29,5284
2021-04-30,4823
2021-05-01,4875
2021-05-02,5411
2021-05-03,5576
2021-05-04,4800
2021-05-05,4377
2021-05-06,4964
2021-05-07,4294
2021-05-08,4882
2021-05-09,5184
2021-05-10,5494
2021-05-11,5010
2021-05-12,4863
2021-05-13,4907
2021-05-14,4745
2021-05-15,5082
2021-05-16,4576
2021-05-17,4868
2021-05-18,4402
2021-05-19,4573
2021-05-20,4898
2021-05-21,4766
2021-05-22,4682
2021-05-23,4525
2021-05-24,5213
2021-05-25,4931
2021-05-26,5081
2021-05-27,4605
2021-05-28,4979
2021-05-29,5184
2021-05-30,4671
2021-05-31,5450
2021-06-01,5258
2021-06-02,5011
2021-06-03,4778
2021-06-04,4904
2021-06-05,5037
2021-06-06,4554
2021-06-07,5127
2021-06-08,4666
2021-06-09,4963
2021-06-10,4973
2021-06-11,4965
2021-06-12,4898
2021-06-13,5164
2021-06-14,5856
2021-06-15,5180
2021-06-16,4778
2021-06-17,4840
2021-06-18,4857
2021-06-19,4432
2021-06-20,4798
2021-06-21,5335
2021-06-22,5249
2021-06-23,5413
2021-06-24,4438
2021-06-25,4917
2021-06-26,4842
2021-06-27,5032
2021-06-28,5758
2021-06-29,4680
2021-06-30,5132
2021-07-01,5014
2021-07-02,4561
2021-07-03,4729
2021-07-04,6035
2021-07-05,5637
2021-07-06,4819
2021-07-07,5264
2021-07-08,5005
2021-07-09,4995
2021-07-10,4719
2021-07-11,5613
2021-07-12,4867
2021-07-13,5101
2021-07-14,4793
2021-07-15,5029
2021-07-16,4643
2021-07-17,4563
2021-07-18,5018
2021-07-19,5484
2021-07-20,4783
2021-07-21,4631
2021-07-22,5222
2021-07-23,5302
2021-07-24,4690
2021-07-25,4667
2021-07-26,5658
2021-07-27,5529
2021-07-28,4569
2021-07-29,5193
2021-07-30,5077
