date_day,tot
2020-01-01,45
2020-01-02,116
2020-01-03,76
2020-01-04,92
2020-01-05,90
2020-01-06,90
2020-01-07,180
2020-01-08,84
2020-01-09,140
2020-01-10,100
2020-01-11,125
2020-01-12,133
2020-01-13,191
2020-01-14,247
2020-01-15,92
2020-01-16,156
2020-01-17,114
2020-01-18,67
2020-01-19,85
2020-01-20,95
2020-01-21,122
2020-01-22,139
2020-01-23,121
2020-01-24,110
2020-01-25,237
2020-01-26,150
2020-01-27,110
2020-01-28,91
2020-01-29,113
2020-01-30,150
2020-01-31,52
2020-02-01,106
2020-02-02,97
2020-02-03,130
2020-02-04,49
2020-02-05,81
2020-02-06,43
2020-02-07,129
2020-02-08,78
2020-02-09,136
2020-02-10,63
2020-02-11,79
2020-02-12,29
2020-02-13,45
2020-02-14,64
2020-02-15,57
2020-02-16,126
2020-02-17,95
2020-02-18,57
2020-02-19,68
2020-02-20,75
2020-02-21,103
2020-02-22,126
2020-02-23,121
2020-02-24,90
2020-02-25,139
2020-02-26,88
2020-02-27,103
2020-02-28,112
2020-02-29,128
2020-03-01,83
2020-03-02,114
2020-03-03,86
2020-03-04,75
2020-03-05,111
2020-03-06,55
2020-03-07,249
2020-03-08,105
2020-03-09,120
2020-03-10,70
2020-03-11,194
2020-03-12,112
2020-03-13,48
2020-03-14,120
2020-03-15,40
2020-03-16,184
2020-03-17,44
2020-03-18,59
2020-03-19,88
2020-03-20,49
2020-03-21,133
2020-03-22,61
2020-03-23,109
2020-03-24,66
2020-03-25,90
2020-03-26,98
2020-03-27,110
2020-03-28,119
2020-03-29,103
2020-03-30,74
2020-03-31,115
2020-04-01,69
2020-04-02,96
2020-04-03,113
2020-04-04,182
2020-04-05,143
2020-04-06,64
2020-04-07,218
2020-04-08,92
2020-04-09,80
2020-04-10,144
2020-04-11,120
2020-04-12,234
2020-04-13,111
2020-04-14,85
2020-04-15,55
2020-04-16,157
2020-04-17,78
2020-04-18,138
2020-04-19,93
2020-04-20,144
2020-04-21,183
2020-04-22,31
2020-04-23,171
2020-04-24,132
2020-04-25,303
2020-04-26,172
2020-04-27,134
2020-04-28,173
2020-04-29,121
2020-04-30,117
2020-05-01,149
2020-05-02,93
2020-05-03,80
2020-05-04,89
2020-05-05,152
2020-05-06,116
2020-05-07,62
2020-05-08,154
2020-05-09,132
2020-05-10,130
2020-05-11,136
2020-05-12,111
2020-05-13,77
2020-05-14,104
2020-05-15,154
2020-05-16,203
2020-05-17,73
2020-05-18,109
2020-05-19,121
2020-05-20,95
2020-05-21,164
2020-05-22,79
2020-05-23,189
2020-05-24,87
2020-05-25,83
2020-05-26,107
2020-05-27,96
2020-05-28,123
2020-05-29,107
2020-05-30,100
2020-05-31,96
2020-06-01,120
2020-06-02,143
2020-06-03,56
2020-06-04,102
