date_day,tot
2020-01-01,71
2020-01-02,239
2020-01-03,178
2020-01-04,221
2020-01-05,87
2020-01-06,242
2020-01-07,327
2020-01-08,225
2020-01-09,222
2020-01-10,215
2020-01-11,167
2020-01-12,221
2020-01-13,143
2020-01-14,189
2020-01-15,210
2020-01-16,234
2020-01-17,119
2020-01-18,69
2020-01-19,99
2020-01-20,390
2020-01-21,232
2020-01-22,161
2020-01-23,178
2020-01-24,201
2020-01-25,93
2020-01-26,98
2020-01-27,211
2020-01-28,241
2020-01-29,308
2020-01-30,130
2020-01-31,176
2020-02-01,198
2020-02-02,113
2020-02-03,263
2020-02-04,170
2020-02-05,167
2020-02-06,115
2020-02-07,155
2020-02-08,196
2020-02-09,90
2020-02-10,144
2020-02-11,165
2020-02-12,164
2020-02-13,107
2020-02-14,137
2020-02-15,176
2020-02-16,127
2020-02-17,244
2020-02-18,247
2020-02-19,141
2020-02-20,120
2020-02-21,124
2020-02-22,101
2020-02-23,105
2020-02-24,163
2020-02-25,151
2020-02-26,156
2020-02-27,144
2020-02-28,150
2020-02-29,145
2020-03-01,129
2020-03-02,274
2020-03-03,176
2020-03-04,238
2020-03-05,178
2020-03-06,146
2020-03-07,186
2020-03-08,194
2020-03-09,176
2020-03-10,138
2020-03-11,244
2020-03-12,168
2020-03-13,177
2020-03-14,165
2020-03-15,116
2020-03-16,221
2020-03-17,160
2020-03-18,218
2020-03-19,234
2020-03-20,133
2020-03-21,142
2020-03-22,111
2020-03-23,262
2020-03-24,116
2020-03-25,316
2020-03-26,171
2020-03-27,187
2020-03-28,252
2020-03-29,168
2020-03-30,221
2020-03-31,166
2020-04-01,234
2020-04-02,248
2020-04-03,180
2020-04-04,212
2020-04-05,105
2020-04-06,180
2020-04-07,236
2020-04-08,296
2020-04-09,218
2020-04-10,179
2020-04-11,208
2020-04-12,143
2020-04-13,166
2020-04-14,205
2020-04-15,187
2020-04-16,148
2020-04-17,197
2020-04-18,192
2020-04-19,70
2020-04-20,199
2020-04-21,225
2020-04-22,269
2020-04-23,184
2020-04-24,225
2020-04-25,217
2020-04-26,117
2020-04-27,318
2020-04-28,213
2020-04-29,251
2020-04-30,145
2020-05-01,147
2020-05-02,99
2020-05-03,116
2020-05-04,218
2020-05-05,114
2020-05-06,219
2020-05-07,143
2020-05-08,212
2020-05-09,159
2020-05-10,149
2020-05-11,259
2020-05-12,186
2020-05-13,225
2020-05-14,210
2020-05-15,140
2020-05-16,225
2020-05-17,116
2020-05-18,184
2020-05-19,193
2020-05-20,185
2020-05-21,259
2020-05-22,157
2020-05-23,165
2020-05-24,144
2020-05-25,266
2020-05-26,161
2020-05-27,202
2020-05-28,174
2020-05-29,247
2020-05-30,167
2020-05-31,165
2020-06-01,213
2020-06-02,192
2020-06-03,256
2020-06-04,197
2020-06-05,155
2020-06-06,228
2020-06-07,116
2020-06-08,298
2020-06-09,137
2020-06-10,167
2020-06-11,220
2020-06-12,162
2020-06-13,187
2020-06-14,134
2020-06-15,240
2020-06-16,244
2020-06-17,261
2020-06-18,117
2020-06-19,223
2020-06-20,215
2020-06-21,162
2020-06-22,248
2020-06-23,282
2020-06-24,217
2020-06-25,145
2020-06-26,187
2020-06-27,197
2020-06-28,143
2020-06-29,281
2020-06-30,249
2020-07-01,183
2020-07-02,166
2020-07-03,114
2020-07-04,243
2020-07-05,117
2020-07-06,145
2020-07-07,143
2020-07-08,159
2020-07-09,126
2020-07-10,104
2020-07-11,160
2020-07-12,141
2020-07-13,188
2020-07-14,146
2020-07-15,231
2020-07-16,240
2020-07-17,142
2020-07-18,71
2020-07-19,94
2020-07-20,159
2020-07-21,117
2020-07-22,119
2020-07-23,189
2020-07-24,114
2020-07-25,150
2020-07-26,102
2020-07-27,128
2020-07-28,192
2020-07-29,246
2020-07-30,103
2020-07-31,139
2020-08-01,131
2020-08-02,113
2020-08-03,247
2020-08-04,228
2020-08-05,156
2020-08-06,168
2020-08-07,115
2020-08-08,157
2020-08-09,151
2020-08-10,141
2020-08-11,155
2020-08-12,403
2020-08-13,116
2020-08-14,207
2020-08-15,211
2020-08-16,113
2020-08-17,213
2020-08-18,159
2020-08-19,217
2020-08-20,147
2020-08-21,191
2020-08-22,166
2020-08-23,92
2020-08-24,181
2020-08-25,228
2020-08-26,138
2020-08-27,149
2020-08-28,135
2020-08-29,184
2020-08-30,121
2020-08-31,197
2020-09-01,199
2020-09-02,290
2020-09-03,152
2020-09-04,159
2020-09-05,229
2020-09-06,179
2020-09-07,155
2020-09-08,206
2020-09-09,227
2020-09-10,163
2020-09-11,182
2020-09-12,133
2020-09-13,101
2020-09-14,180
2020-09-15,236
2020-09-16,332
2020-09-17,201
2020-09-18,143
2020-09-19,255
2020-09-20,158
2020-09-21,273
2020-09-22,221
2020-09-23,259
2020-09-24,193
2020-09-25,182
2020-09-26,251
2020-09-27,200
2020-09-28,191
2020-09-29,192
2020-09-30,183
2020-10-01,93
2020-10-02,187
2020-10-03,163
2020-10-04,172
2020-10-05,209
2020-10-06,105
2020-10-07,177
2020-10-08,184
2020-10-09,136
2020-10-10,83
2020-10-11,102
2020-10-12,166
2020-10-13,116
2020-10-14,181
2020-10-15,105
2020-10-16,135
2020-10-17,179
2020-10-18,98
2020-10-19,234
2020-10-20,186
2020-10-21,177
2020-10-22,143
2020-10-23,221
2020-10-24,102
2020-10-25,129
2020-10-26,203
2020-10-27,111
2020-10-28,164
2020-10-29,189
2020-10-30,83
2020-10-31,100
2020-11-01,107
2020-11-02,190
2020-11-03,195
2020-11-04,122
2020-11-05,106
2020-11-06,196
2020-11-07,196
2020-11-08,129
2020-11-09,291
2020-11-10,146
2020-11-11,137
2020-11-12,174
2020-11-13,170
2020-11-14,160
2020-11-15,143
2020-11-16,260
2020-11-17,160
2020-11-18,153
2020-11-19,174
2020-11-20,142
2020-11-21,160
2020-11-22,119
2020-11-23,221
2020-11-24,239
2020-11-25,132
2020-11-26,138
2020-11-27,118
2020-11-28,216
2020-11-29,137
2020-11-30,182
2020-12-01,212
2020-12-02,118
2020-12-03,261
2020-12-04,161
2020-12-05,169
2020-12-06,143
2020-12-07,177
2020-12-08,167
2020-12-09,182
2020-12-10,158
2020-12-11,128
2020-12-12,215
2020-12-13,115
2020-12-14,181
2020-12-15,208
2020-12-16,133
2020-12-17,240
2020-12-18,163
2020-12-19,175
2020-12-20,128
2020-12-21,177
2020-12-22,127
2020-12-23,225
2020-12-24,252
2020-12-25,168
2020-12-26,177
2020-12-27,99
2020-12-28,229
2020-12-29,270
2020-12-30,214
2020-12-31,162
2021-01-01,163
2021-01-02,150
2021-01-03,231
2021-01-04,232
2021-01-05,265
2021-01-06,228
2021-01-07,212
2021-01-08,212
2021-01-09,218
2021-01-10,166
2021-01-11,212
2021-01-12,192
2021-01-13,199
2021-01-14,179
2021-01-15,117
2021-01-16,281
2021-01-17,129
2021-01-18,210
2021-01-19,209
2021-01-20,355
2021-01-21,218
2021-01-22,231
2021-01-23,367
2021-01-24,222
2021-01-25,215
2021-01-26,201
2021-01-27,211
2021-01-28,190
2021-01-29,215
2021-01-30,226
2021-01-31,171
2021-02-01,347
2021-02-02,276
2021-02-03,243
2021-02-04,286
2021-02-05,127
2021-02-06,196
2021-02-07,211
2021-02-08,292
2021-02-09,237
2021-02-10,187
2021-02-11,178
2021-02-12,156
2021-02-13,234
2021-02-14,200
