date_day,tot
2020-01-01,77
2020-01-02,240
2020-01-03,280
2020-01-04,171
2020-01-05,82
2020-01-06,201
2020-01-07,260
2020-01-08,268
2020-01-09,155
2020-01-10,148
2020-01-11,157
2020-01-12,278
2020-01-13,339
2020-01-14,185
2020-01-15,274
2020-01-16,153
2020-01-17,254
2020-01-18,187
2020-01-19,283
2020-01-20,336
2020-01-21,208
2020-01-22,309
2020-01-23,214
2020-01-24,171
2020-01-25,288
2020-01-26,216
2020-01-27,185
2020-01-28,255
2020-01-29,230
2020-01-30,201
2020-01-31,183
2020-02-01,222
2020-02-02,175
2020-02-03,254
2020-02-04,176
2020-02-05,136
2020-02-06,138
2020-02-07,147
2020-02-08,138
2020-02-09,201
2020-02-10,236
2020-02-11,90
2020-02-12,152
2020-02-13,198
2020-02-14,193
2020-02-15,158
2020-02-16,209
2020-02-17,202
2020-02-18,189
2020-02-19,199
2020-02-20,187
2020-02-21,189
2020-02-22,193
2020-02-23,156
2020-02-24,136
2020-02-25,182
2020-02-26,163
2020-02-27,106
2020-02-28,191
2020-02-29,212
2020-03-01,281
2020-03-02,347
2020-03-03,255
2020-03-04,287
2020-03-05,225
2020-03-06,245
2020-03-07,315
2020-03-08,210
2020-03-09,233
2020-03-10,331
2020-03-11,341
2020-03-12,238
2020-03-13,314
2020-03-14,309
2020-03-15,301
2020-03-16,297
2020-03-17,356
2020-03-18,303
2020-03-19,230
2020-03-20,282
2020-03-21,381
2020-03-22,394
2020-03-23,319
2020-03-24,319
2020-03-25,163
2020-03-26,266
2020-03-27,293
2020-03-28,280
2020-03-29,276
2020-03-30,362
2020-03-31,229
2020-04-01,282
2020-04-02,206
2020-04-03,207
2020-04-04,228
2020-04-05,216
2020-04-06,179
2020-04-07,207
2020-04-08,181
2020-04-09,169
2020-04-10,179
2020-04-11,190
2020-04-12,236
2020-04-13,217
2020-04-14,200
2020-04-15,236
2020-04-16,258
2020-04-17,156
2020-04-18,295
2020-04-19,127
2020-04-20,221
2020-04-21,197
2020-04-22,246
2020-04-23,213
2020-04-24,229
2020-04-25,202
2020-04-26,180
2020-04-27,172
2020-04-28,229
2020-04-29,201
2020-04-30,156
2020-05-01,151
2020-05-02,179
2020-05-03,121
2020-05-04,182
2020-05-05,146
2020-05-06,266
2020-05-07,279
2020-05-08,144
2020-05-09,260
2020-05-10,168
2020-05-11,248
2020-05-12,276
2020-05-13,207
2020-05-14,204
2020-05-15,305
2020-05-16,151
2020-05-17,255
2020-05-18,221
2020-05-19,186
2020-05-20,247
2020-05-21,130
2020-05-22,232
2020-05-23,306
2020-05-24,188
2020-05-25,220
2020-05-26,353
2020-05-27,321
2020-05-28,162
2020-05-29,215
2020-05-30,226
2020-05-31,241
2020-06-01,230
2020-06-02,167
2020-06-03,206
2020-06-04,190
2020-06-05,274
2020-06-06,268
2020-06-07,172
2020-06-08,239
2020-06-09,339
2020-06-10,182
2020-06-11,125
2020-06-12,274
2020-06-13,245
2020-06-14,206
2020-06-15,321
2020-06-16,194
2020-06-17,197
2020-06-18,217
2020-06-19,240
2020-06-20,253
2020-06-21,253
2020-06-22,323
2020-06-23,251
2020-06-24,212
2020-06-25,296
2020-06-26,179
2020-06-27,322
2020-06-28,285
2020-06-29,339
2020-06-30,190
2020-07-01,233
2020-07-02,188
2020-07-03,217
2020-07-04,203
2020-07-05,226
2020-07-06,236
2020-07-07,167
2020-07-08,125
2020-07-09,156
2020-07-10,218
2020-07-11,119
2020-07-12,137
2020-07-13,266
2020-07-14,232
